id,shapeID,shapeGroup,shapeName,intersection_ratio,even_split_ratio,intersection_ratio_commitment_value,even_split_ratio_commitment_value,centroid_longitude,centroid_latitude
4,26408823B17220104796328,AGO,Luanda,1.0,1.0,15087226.6,15087226.6,13.790743411857392,-9.617784081332585
13,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
51,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
65,26408823B17220104796328,AGO,Luanda,0.98,0.98,45520994.62,15544767.32,13.790743411857392,-9.617784081332585
65,26408823B29177594449133,AGO,Cuanza Sul,0.0,0.0,193582.63,15544767.32,15.045067400854824,-10.825977535749447
65,26408823B1629995979425,AGO,Bengo,0.01,0.01,330071.75,15544767.32,14.030508009653785,-8.300862810924832
66,26408823B17220104796328,AGO,Luanda,0.01,0.01,512498.55,30409277.373333335,13.790743411857392,-9.617784081332585
66,26408823B906914650007,AGO,Uíge,0.39,0.39,35501384.94,30409277.373333335,15.471751040190421,-7.020986932500334
66,26408823B1629995979425,AGO,Bengo,0.61,0.61,55213948.63,30409277.373333335,14.030508009653785,-8.300862810924832
152,26408823B17220104796328,AGO,Luanda,1.0,1.0,224950941.2,224950941.2,13.790743411857392,-9.617784081332585
844,26408823B17220104796328,AGO,Luanda,0.93,0.93,24803948.24,26796701.14,13.790743411857392,-9.617784081332585
30837,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
31798,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
32853,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
32888,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
34179,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
34775,26408823B17220104796328,AGO,Luanda,1.0,1.0,34948129.05,17539436.97,13.790743411857392,-9.617784081332585
34775,26408823B1629995979425,AGO,Bengo,0.0,0.0,110585.46,17539436.97,14.030508009653785,-8.300862810924832
34776,26408823B17220104796328,AGO,Luanda,1.0,1.0,115119676.43,115119677.1,13.790743411857392,-9.617784081332585
34787,26408823B17220104796328,AGO,Luanda,0.77,0.77,70441508.14,22809765.555,13.790743411857392,-9.617784081332585
34787,26408823B29177594449133,AGO,Cuanza Sul,0.01,0.01,488730.59,22809765.555,15.045067400854824,-10.825977535749447
34787,26408823B10526282327152,AGO,Cuanza Norte,0.0,0.0,51318.35,22809765.555,15.000937189451419,-8.948593120480366
34787,26408823B1629995979425,AGO,Bengo,0.01,0.01,871134.22,22809765.555,14.030508009653785,-8.300862810924832
34789,26408823B17220104796328,AGO,Luanda,0.69,0.69,51853285.4,37470088.915,13.790743411857392,-9.617784081332585
34789,26408823B10526282327152,AGO,Cuanza Norte,0.31,0.31,23086892.43,37470088.915,15.000937189451419,-8.948593120480366
34800,26408823B17220104796328,AGO,Luanda,1.0,1.0,47625708.45,23898684.185,13.790743411857392,-9.617784081332585
34800,26408823B1629995979425,AGO,Bengo,0.0,0.0,145191.85,23898684.185,14.030508009653785,-8.300862810924832
34802,26408823B17220104796328,AGO,Luanda,1.0,1.0,16177389.8,8118955.62,13.790743411857392,-9.617784081332585
34802,26408823B1629995979425,AGO,Bengo,0.0,0.0,51189.7,8118955.62,14.030508009653785,-8.300862810924832
34826,26408823B17220104796328,AGO,Luanda,0.77,0.77,13327135.89,4315478.945,13.790743411857392,-9.617784081332585
34826,26408823B29177594449133,AGO,Cuanza Sul,0.01,0.01,92465.07,4315478.945,15.045067400854824,-10.825977535749447
34826,26408823B10526282327152,AGO,Cuanza Norte,0.0,0.0,9709.14,4315478.945,15.000937189451419,-8.948593120480366
34826,26408823B1629995979425,AGO,Bengo,0.01,0.01,164813.68,4315478.945,14.030508009653785,-8.300862810924832
34827,26408823B17220104796328,AGO,Luanda,1.0,1.0,36912731.66,37088522.81,13.790743411857392,-9.617784081332585
34847,26408823B17220104796328,AGO,Luanda,1.0,1.0,57652083.56,57652083.56,13.790743411857392,-9.617784081332585
34849,26408823B17220104796328,AGO,Luanda,1.0,1.0,86972666.98,43649770.0,13.790743411857392,-9.617784081332585
34849,26408823B1629995979425,AGO,Bengo,0.0,0.0,276473.09,43649770.0,14.030508009653785,-8.300862810924832
34851,26408823B17220104796328,AGO,Luanda,0.33,0.33,14023571.97,14023571.973333333,13.790743411857392,-9.617784081332585
34851,26408823B906914650007,AGO,Uíge,0.33,0.33,14023571.97,14023571.973333333,15.471751040190421,-7.020986932500334
34851,26408823B1629995979425,AGO,Bengo,0.33,0.33,14023571.97,14023571.973333333,14.030508009653785,-8.300862810924832
34852,26408823B17220104796328,AGO,Luanda,1.0,1.0,130679906.7,130679906.7,13.790743411857392,-9.617784081332585
34853,26408823B17220104796328,AGO,Luanda,0.01,0.01,2662098.49,137821168.43333334,13.790743411857392,-9.617784081332585
34853,26408823B906914650007,AGO,Uíge,0.45,0.45,187864746.45,137821168.43333334,15.471751040190421,-7.020986932500334
34853,26408823B1629995979425,AGO,Bengo,0.54,0.54,222936660.36,137821168.43333334,14.030508009653785,-8.300862810924832
34868,26408823B17220104796328,AGO,Luanda,0.77,0.77,179863550.4,58241873.65,13.790743411857392,-9.617784081332585
34868,26408823B29177594449133,AGO,Cuanza Sul,0.01,0.01,1247912.23,58241873.65,15.045067400854824,-10.825977535749447
34868,26408823B10526282327152,AGO,Cuanza Norte,0.0,0.0,131034.96,58241873.65,15.000937189451419,-8.948593120480366
34868,26408823B1629995979425,AGO,Bengo,0.01,0.01,2224331.9,58241873.65,14.030508009653785,-8.300862810924832
34871,26408823B17220104796328,AGO,Luanda,0.77,0.77,104116553.55,33714130.2,13.790743411857392,-9.617784081332585
34871,26408823B29177594449133,AGO,Cuanza Sul,0.01,0.01,722371.6,33714130.2,15.045067400854824,-10.825977535749447
34871,26408823B10526282327152,AGO,Cuanza Norte,0.0,0.0,75851.43,33714130.2,15.000937189451419,-8.948593120480366
34871,26408823B1629995979425,AGO,Bengo,0.01,0.01,1287585.9,33714130.2,14.030508009653785,-8.300862810924832
34880,26408823B17220104796328,AGO,Luanda,0.08,0.08,54187232.78,54808361.2,13.790743411857392,-9.617784081332585
34880,26408823B27508642812365,AGO,Bié,0.0,0.0,1074687.57,54808361.2,17.36258105140795,-12.32493679576255
34880,26408823B12021631761277,AGO,Huambo,0.13,0.13,93402837.5,54808361.2,15.745636416550099,-12.56917184608874
34880,26408823B98547910937265,AGO,Huíla,0.0,0.0,311501.26,54808361.2,14.950094077860289,-14.74288131431826
34880,26408823B29177594449133,AGO,Cuanza Sul,0.0,0.0,1311944.89,54808361.2,15.045067400854824,-10.825977535749447
34880,26408823B58820355179323,AGO,Lunda Sul,0.0,0.0,342065.83,54808361.2,20.60110332945663,-10.171814852294467
34880,26408823B46264466320795,AGO,Malanje,0.34,0.34,242674227.57,54808361.2,17.052316525542718,-9.535771475297434
34880,26408823B10526282327152,AGO,Cuanza Norte,0.0,0.0,1368241.43,54808361.2,15.000937189451419,-8.948593120480366
34880,26408823B906914650007,AGO,Uíge,0.24,0.24,171745901.83,54808361.2,15.471751040190421,-7.020986932500334
34880,26408823B1629995979425,AGO,Bengo,0.0,0.0,1999682.75,54808361.2,14.030508009653785,-8.300862810924832
34880,26408823B68708736810578,AGO,Zaire,0.0,0.0,433352.17,54808361.2,13.571457747982091,-6.611312758404879
34880,26408823B75281746675067,AGO,Benguela,0.16,0.16,111623611.17,54808361.2,13.990534996377175,-12.933485335673602
34880,26408823B78028517006075,AGO,Namibe,0.0,0.0,93121.79,54808361.2,12.727702933804071,-15.495143074943513
34881,26408823B17220104796328,AGO,Luanda,0.12,0.12,19770043.22,15499928.681818182,13.790743411857392,-9.617784081332585
34881,26408823B98547910937265,AGO,Huíla,0.0,0.0,89216.89,15499928.681818182,14.950094077860289,-14.74288131431826
34881,26408823B29177594449133,AGO,Cuanza Sul,0.0,0.0,135503.76,15499928.681818182,15.045067400854824,-10.825977535749447
34881,26408823B10526282327152,AGO,Cuanza Norte,0.0,0.0,202510.23,15499928.681818182,15.000937189451419,-8.948593120480366
34881,26408823B906914650007,AGO,Uíge,0.0,0.0,335340.91,15499928.681818182,15.471751040190421,-7.020986932500334
34881,26408823B1629995979425,AGO,Bengo,0.12,0.12,20231561.04,15499928.681818182,14.030508009653785,-8.300862810924832
34881,26408823B93569072225888,AGO,Cunene,0.0,0.0,34986.65,15499928.681818182,15.576202879383235,-16.50363047485235
34881,26408823B68708736810578,AGO,Zaire,0.21,0.21,36409492.09,15499928.681818182,13.571457747982091,-6.611312758404879
34881,26408823B78028517006075,AGO,Namibe,0.35,0.35,59732930.19,15499928.681818182,12.727702933804071,-15.495143074943513
34881,26408823B25821416016710,AGO,Cabinda,0.04,0.04,7001954.99,15499928.681818182,12.469537098875598,-5.0449582801643045
34881,67827341B58284401685335,COG,Niari,0.0,0.0,94329.73,15499928.681818182,12.467246741351305,-3.1065935304403154
34884,26408823B17220104796328,AGO,Luanda,1.0,1.0,94574428.91,94574428.91,13.790743411857392,-9.617784081332585
34885,26408823B17220104796328,AGO,Luanda,1.0,1.0,80218335.3,80218335.3,13.790743411857392,-9.617784081332585
34917,26408823B17220104796328,AGO,Luanda,0.04,0.04,5492929.69,11327803.991666667,13.790743411857392,-9.617784081332585
34917,26408823B27508642812365,AGO,Bié,0.15,0.15,20119740.51,11327803.991666667,17.36258105140795,-12.32493679576255
34917,26408823B12021631761277,AGO,Huambo,0.0,0.0,47393.72,11327803.991666667,15.745636416550099,-12.56917184608874
34917,26408823B90515543724533,AGO,Cuando Cubango,0.0,0.0,185466.88,11327803.991666667,19.517741350442357,-16.11818066250432
34917,26408823B29177594449133,AGO,Cuanza Sul,0.11,0.11,15393120.8,11327803.991666667,15.045067400854824,-10.825977535749447
34917,26408823B58820355179323,AGO,Lunda Sul,0.0,0.0,127571.38,11327803.991666667,20.60110332945663,-10.171814852294467
34917,26408823B46264466320795,AGO,Malanje,0.18,0.18,24119970.64,11327803.991666667,17.052316525542718,-9.535771475297434
34917,26408823B70921043256570,AGO,Moxico,0.41,0.41,56069300.63,11327803.991666667,21.04004200270457,-12.879798001496118
34917,26408823B10526282327152,AGO,Cuanza Norte,0.04,0.04,5539220.42,11327803.991666667,15.000937189451419,-8.948593120480366
34917,26408823B906914650007,AGO,Uíge,0.0,0.0,74503.7,11327803.991666667,15.471751040190421,-7.020986932500334
34917,26408823B1629995979425,AGO,Bengo,0.04,0.04,5536778.73,11327803.991666667,14.030508009653785,-8.300862810924832
34917,26408823B75281746675067,AGO,Benguela,0.0,0.0,16437.97,11327803.991666667,13.990534996377175,-12.933485335673602
34918,26408823B17220104796328,AGO,Luanda,0.0,0.0,31101.29,9565053.384615386,13.790743411857392,-9.617784081332585
34918,26408823B27508642812365,AGO,Bié,0.0,0.0,42008.23,9565053.384615386,17.36258105140795,-12.32493679576255
34918,26408823B12021631761277,AGO,Huambo,0.12,0.12,14570786.17,9565053.384615386,15.745636416550099,-12.56917184608874
34918,26408823B98547910937265,AGO,Huíla,0.0,0.0,221242.2,9565053.384615386,14.950094077860289,-14.74288131431826
34918,26408823B29177594449133,AGO,Cuanza Sul,0.0,0.0,87842.56,9565053.384615386,15.045067400854824,-10.825977535749447
34918,26408823B46264466320795,AGO,Malanje,0.0,0.0,362470.79,9565053.384615386,17.052316525542718,-9.535771475297434
34918,26408823B10526282327152,AGO,Cuanza Norte,0.07,0.07,8718438.07,9565053.384615386,15.000937189451419,-8.948593120480366
34918,26408823B906914650007,AGO,Uíge,0.22,0.22,26861635.77,9565053.384615386,15.471751040190421,-7.020986932500334
34918,26408823B1629995979425,AGO,Bengo,0.0,0.0,338578.17,9565053.384615386,14.030508009653785,-8.300862810924832
34918,26408823B93569072225888,AGO,Cunene,0.28,0.28,34728390.49,9565053.384615386,15.576202879383235,-16.50363047485235
34918,26408823B68708736810578,AGO,Zaire,0.13,0.13,15826277.82,9565053.384615386,13.571457747982091,-6.611312758404879
34918,26408823B75281746675067,AGO,Benguela,0.14,0.14,17413215.85,9565053.384615386,13.990534996377175,-12.933485335673602
34918,26408823B78028517006075,AGO,Namibe,0.0,0.0,17236.02,9565053.384615386,12.727702933804071,-15.495143074943513
34919,26408823B17220104796328,AGO,Luanda,0.09,0.09,12621636.89,12514556.681818182,13.790743411857392,-9.617784081332585
34919,26408823B27508642812365,AGO,Bié,0.34,0.34,46653415.33,12514556.681818182,17.36258105140795,-12.32493679576255
34919,26408823B12021631761277,AGO,Huambo,0.16,0.16,21899981.82,12514556.681818182,15.745636416550099,-12.56917184608874
34919,26408823B98547910937265,AGO,Huíla,0.38,0.38,52054576.91,12514556.681818182,14.950094077860289,-14.74288131431826
34919,26408823B90515543724533,AGO,Cuando Cubango,0.0,0.0,16375.79,12514556.681818182,19.517741350442357,-16.11818066250432
34919,26408823B29177594449133,AGO,Cuanza Sul,0.0,0.0,277423.76,12514556.681818182,15.045067400854824,-10.825977535749447
34919,26408823B46264466320795,AGO,Malanje,0.0,0.0,209259.61,12514556.681818182,17.052316525542718,-9.535771475297434
34919,26408823B1629995979425,AGO,Bengo,0.0,0.0,156088.93,12514556.681818182,14.030508009653785,-8.300862810924832
34919,26408823B93569072225888,AGO,Cunene,0.0,0.0,29538.49,12514556.681818182,15.576202879383235,-16.50363047485235
34919,26408823B75281746675067,AGO,Benguela,0.0,0.0,147834.5,12514556.681818182,13.990534996377175,-12.933485335673602
34919,26408823B78028517006075,AGO,Namibe,0.0,0.0,103076.33,12514556.681818182,12.727702933804071,-15.495143074943513
34920,26408823B17220104796328,AGO,Luanda,0.09,0.09,9850076.74,9766510.063636364,13.790743411857392,-9.617784081332585
34920,26408823B27508642812365,AGO,Bié,0.34,0.34,36408884.62,9766510.063636364,17.36258105140795,-12.32493679576255
34920,26408823B12021631761277,AGO,Huambo,0.16,0.16,17091008.35,9766510.063636364,15.745636416550099,-12.56917184608874
34920,26408823B98547910937265,AGO,Huíla,0.38,0.38,40624015.87,9766510.063636364,14.950094077860289,-14.74288131431826
34920,26408823B90515543724533,AGO,Cuando Cubango,0.0,0.0,12779.86,9766510.063636364,19.517741350442357,-16.11818066250432
34920,26408823B29177594449133,AGO,Cuanza Sul,0.0,0.0,216504.83,9766510.063636364,15.045067400854824,-10.825977535749447
34920,26408823B46264466320795,AGO,Malanje,0.0,0.0,163308.71,9766510.063636364,17.052316525542718,-9.535771475297434
34920,26408823B1629995979425,AGO,Bengo,0.0,0.0,121813.67,9766510.063636364,14.030508009653785,-8.300862810924832
34920,26408823B93569072225888,AGO,Cunene,0.0,0.0,23052.19,9766510.063636364,15.576202879383235,-16.50363047485235
34920,26408823B75281746675067,AGO,Benguela,0.0,0.0,115371.81,9766510.063636364,13.990534996377175,-12.933485335673602
34920,26408823B78028517006075,AGO,Namibe,0.0,0.0,80442.01,9766510.063636364,12.727702933804071,-15.495143074943513
34921,26408823B17220104796328,AGO,Luanda,0.77,0.77,30177181.8,9771716.425,13.790743411857392,-9.617784081332585
34921,26408823B29177594449133,AGO,Cuanza Sul,0.01,0.01,209372.46,9771716.425,15.045067400854824,-10.825977535749447
34921,26408823B10526282327152,AGO,Cuanza Norte,0.0,0.0,21984.81,9771716.425,15.000937189451419,-8.948593120480366
34921,26408823B1629995979425,AGO,Bengo,0.01,0.01,373194.39,9771716.425,14.030508009653785,-8.300862810924832
34934,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
35400,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
36111,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
36147,26408823B17220104796328,AGO,Luanda,1.0,1.0,62887.75,62887.75,13.790743411857392,-9.617784081332585
43992,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
47101,26408823B17220104796328,AGO,Luanda,1.0,1.0,3481817339.0,3481817339.0,13.790743411857392,-9.617784081332585
53183,26408823B17220104796328,AGO,Luanda,1.0,1.0,35710.79,35710.79,13.790743411857392,-9.617784081332585
53187,26408823B17220104796328,AGO,Luanda,0.99,0.99,,,13.790743411857392,-9.617784081332585
53188,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
53195,26408823B17220104796328,AGO,Luanda,1.0,1.0,11804506.22,5904022.54,13.790743411857392,-9.617784081332585
53195,26408823B10526282327152,AGO,Cuanza Norte,0.0,0.0,3538.86,5904022.54,15.000937189451419,-8.948593120480366
65044,26408823B17220104796328,AGO,Luanda,1.0,1.0,120160803.9,120160803.9,13.790743411857392,-9.617784081332585
65402,26408823B17220104796328,AGO,Luanda,1.0,1.0,1404925310.0,1404925310.0,13.790743411857392,-9.617784081332585
65524,26408823B17220104796328,AGO,Luanda,1.0,1.0,162083936.7,162083936.7,13.790743411857392,-9.617784081332585
65679,26408823B17220104796328,AGO,Luanda,1.0,1.0,146547726.3,146547726.3,13.790743411857392,-9.617784081332585
66314,26408823B17220104796328,AGO,Luanda,0.99,0.99,,,13.790743411857392,-9.617784081332585
66806,26408823B17220104796328,AGO,Luanda,1.0,1.0,2435055961.0,2435055961.0,13.790743411857392,-9.617784081332585
67189,26408823B17220104796328,AGO,Luanda,1.0,1.0,51889681.4,51889681.4,13.790743411857392,-9.617784081332585
67304,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
67310,26408823B17220104796328,AGO,Luanda,1.0,1.0,90242924.18,90242924.18,13.790743411857392,-9.617784081332585
67326,26408823B17220104796328,AGO,Luanda,1.0,1.0,132851427.8,132851427.8,13.790743411857392,-9.617784081332585
67333,26408823B17220104796328,AGO,Luanda,1.0,1.0,649442479.6,649442479.6,13.790743411857392,-9.617784081332585
67366,26408823B17220104796328,AGO,Luanda,1.0,1.0,256843718.3,256843718.3,13.790743411857392,-9.617784081332585
67367,26408823B17220104796328,AGO,Luanda,1.0,1.0,66779763.89,66779763.89,13.790743411857392,-9.617784081332585
67372,26408823B17220104796328,AGO,Luanda,0.77,0.77,17566126.7,5688112.625,13.790743411857392,-9.617784081332585
67372,26408823B29177594449133,AGO,Cuanza Sul,0.01,0.01,121875.64,5688112.625,15.045067400854824,-10.825977535749447
67372,26408823B10526282327152,AGO,Cuanza Norte,0.0,0.0,12797.35,5688112.625,15.000937189451419,-8.948593120480366
67372,26408823B1629995979425,AGO,Bengo,0.01,0.01,217236.32,5688112.625,14.030508009653785,-8.300862810924832
67414,26408823B17220104796328,AGO,Luanda,0.32,0.32,18730037.58,19723212.2,13.790743411857392,-9.617784081332585
67414,26408823B46264466320795,AGO,Malanje,0.33,0.33,19341534.27,19723212.2,17.052316525542718,-9.535771475297434
67414,26408823B10526282327152,AGO,Cuanza Norte,0.36,0.36,21095799.11,19723212.2,15.000937189451419,-8.948593120480366
67418,26408823B17220104796328,AGO,Luanda,1.0,1.0,29353088.95,29353088.95,13.790743411857392,-9.617784081332585
67419,26408823B17220104796328,AGO,Luanda,1.0,1.0,78962558.65,78962558.65,13.790743411857392,-9.617784081332585
67494,26408823B17220104796328,AGO,Luanda,0.93,0.93,,,13.790743411857392,-9.617784081332585
67496,26408823B17220104796328,AGO,Luanda,1.0,1.0,75247681.65,75247681.65,13.790743411857392,-9.617784081332585
67506,26408823B17220104796328,AGO,Luanda,1.0,1.0,40677536.94,40677536.94,13.790743411857392,-9.617784081332585
67510,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
67517,26408823B17220104796328,AGO,Luanda,1.0,1.0,36691951.28,36691951.28,13.790743411857392,-9.617784081332585
67612,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
67615,26408823B17220104796328,AGO,Luanda,1.0,1.0,53308.92,53308.92,13.790743411857392,-9.617784081332585
67631,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
67722,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
67724,26408823B17220104796328,AGO,Luanda,1.0,1.0,34570.14,34570.14,13.790743411857392,-9.617784081332585
67727,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
68294,26408823B17220104796328,AGO,Luanda,1.0,1.0,18611390.21,18611390.21,13.790743411857392,-9.617784081332585
68458,26408823B17220104796328,AGO,Luanda,0.93,0.93,,,13.790743411857392,-9.617784081332585
68544,26408823B17220104796328,AGO,Luanda,0.93,0.93,546496.63,590402.25,13.790743411857392,-9.617784081332585
68603,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
68980,26408823B17220104796328,AGO,Luanda,0.33,0.33,,,13.790743411857392,-9.617784081332585
73433,26408823B17220104796328,AGO,Luanda,0.77,0.77,484812901.42,156987959.4,13.790743411857392,-9.617784081332585
73433,26408823B29177594449133,AGO,Cuanza Sul,0.01,0.01,3363682.91,156987959.4,15.045067400854824,-10.825977535749447
73433,26408823B10526282327152,AGO,Cuanza Norte,0.0,0.0,353197.96,156987959.4,15.000937189451419,-8.948593120480366
73433,26408823B1629995979425,AGO,Bengo,0.01,0.01,5995571.64,156987959.4,14.030508009653785,-8.300862810924832
73552,26408823B17220104796328,AGO,Luanda,0.01,0.01,,,13.790743411857392,-9.617784081332585
73552,26408823B10526282327152,AGO,Cuanza Norte,0.01,0.01,,,15.000937189451419,-8.948593120480366
73552,26408823B906914650007,AGO,Uíge,0.0,0.0,,,15.471751040190421,-7.020986932500334
73552,26408823B1629995979425,AGO,Bengo,0.88,0.88,,,14.030508009653785,-8.300862810924832
73559,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
73562,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
73630,26408823B17220104796328,AGO,Luanda,0.4,0.4,,,13.790743411857392,-9.617784081332585
73630,26408823B29177594449133,AGO,Cuanza Sul,0.54,0.54,,,15.045067400854824,-10.825977535749447
73631,26408823B17220104796328,AGO,Luanda,0.57,0.57,,,13.790743411857392,-9.617784081332585
73631,26408823B75281746675067,AGO,Benguela,0.33,0.33,,,13.990534996377175,-12.933485335673602
73635,26408823B17220104796328,AGO,Luanda,0.04,0.04,2755754.19,23616090.166666664,13.790743411857392,-9.617784081332585
73635,26408823B29177594449133,AGO,Cuanza Sul,0.93,0.93,66196596.9,23616090.166666664,15.045067400854824,-10.825977535749447
73635,26408823B10526282327152,AGO,Cuanza Norte,0.03,0.03,1895919.41,23616090.166666664,15.000937189451419,-8.948593120480366
73637,26408823B17220104796328,AGO,Luanda,0.05,0.05,1234462.8,7872030.056666667,13.790743411857392,-9.617784081332585
73637,26408823B29177594449133,AGO,Cuanza Sul,0.91,0.91,21532334.64,7872030.056666667,15.045067400854824,-10.825977535749447
73637,26408823B10526282327152,AGO,Cuanza Norte,0.04,0.04,849292.73,7872030.056666667,15.000937189451419,-8.948593120480366
73638,26408823B17220104796328,AGO,Luanda,0.91,0.91,36408284.72,40147353.28,13.790743411857392,-9.617784081332585
73684,26408823B17220104796328,AGO,Luanda,0.08,0.08,31830590.77,100368383.2,13.790743411857392,-9.617784081332585
73684,26408823B29177594449133,AGO,Cuanza Sul,0.14,0.14,57800027.51,100368383.2,15.045067400854824,-10.825977535749447
73684,26408823B46264466320795,AGO,Malanje,0.71,0.71,284189935.14,100368383.2,17.052316525542718,-9.535771475297434
73684,26408823B10526282327152,AGO,Cuanza Norte,0.07,0.07,27652979.38,100368383.2,15.000937189451419,-8.948593120480366
73905,26408823B17220104796328,AGO,Luanda,1.0,1.0,43689766.81,43689766.81,13.790743411857392,-9.617784081332585
73906,26408823B17220104796328,AGO,Luanda,1.0,1.0,55497811.89,55497811.89,13.790743411857392,-9.617784081332585
73907,26408823B17220104796328,AGO,Luanda,0.18,0.18,5777497.88,15940860.865,13.790743411857392,-9.617784081332585
73907,26408823B10526282327152,AGO,Cuanza Norte,0.82,0.82,26104223.85,15940860.865,15.000937189451419,-8.948593120480366
73913,26408823B17220104796328,AGO,Luanda,1.0,1.0,60913973.82,60913973.82,13.790743411857392,-9.617784081332585
85374,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
87033,26408823B17220104796328,AGO,Luanda,1.0,1.0,47232180.33,47232180.33,13.790743411857392,-9.617784081332585
87557,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
87563,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
87606,26408823B17220104796328,AGO,Luanda,0.06,0.06,683.17,1210.9444444444443,13.790743411857392,-9.617784081332585
87606,26408823B27508642812365,AGO,Bié,0.0,0.0,24.08,1210.9444444444443,17.36258105140795,-12.32493679576255
87606,26408823B98547910937265,AGO,Huíla,0.0,0.0,13.95,1210.9444444444443,14.950094077860289,-14.74288131431826
87606,26408823B90515543724533,AGO,Cuando Cubango,0.0,0.0,23.36,1210.9444444444443,19.517741350442357,-16.11818066250432
87606,26408823B29177594449133,AGO,Cuanza Sul,0.0,0.0,4.74,1210.9444444444443,15.045067400854824,-10.825977535749447
87606,26408823B58820355179323,AGO,Lunda Sul,0.0,0.0,11.71,1210.9444444444443,20.60110332945663,-10.171814852294467
87606,26408823B70921043256570,AGO,Moxico,0.65,0.65,7132.77,1210.9444444444443,21.04004200270457,-12.879798001496118
87606,26408823B1629995979425,AGO,Bengo,0.0,0.0,8.45,1210.9444444444443,14.030508009653785,-8.300862810924832
87606,26408823B93569072225888,AGO,Cunene,0.26,0.26,2806.7,1210.9444444444443,15.576202879383235,-16.50363047485235
87623,26408823B17220104796328,AGO,Luanda,1.0,1.0,,,13.790743411857392,-9.617784081332585
87644,26408823B17220104796328,AGO,Luanda,1.0,1.0,823914.41,823914.41,13.790743411857392,-9.617784081332585
88344,26408823B17220104796328,AGO,Luanda,1.0,1.0,31459809.14,31459809.14,13.790743411857392,-9.617784081332585
92519,26408823B17220104796328,AGO,Luanda,0.93,0.93,73773061.27,79700000.0,13.790743411857392,-9.617784081332585
6,26408823B27508642812365,AGO,Bié,0.99,0.99,1494228.98,251453.77666666664,17.36258105140795,-12.32493679576255
6,26408823B12021631761277,AGO,Huambo,0.0,0.0,3503.89,251453.77666666664,15.745636416550099,-12.56917184608874
6,26408823B98547910937265,AGO,Huíla,0.0,0.0,788.83,251453.77666666664,14.950094077860289,-14.74288131431826
6,26408823B90515543724533,AGO,Cuando Cubango,0.0,0.0,270.57,251453.77666666664,19.517741350442357,-16.11818066250432
6,26408823B29177594449133,AGO,Cuanza Sul,0.0,0.0,2958.97,251453.77666666664,15.045067400854824,-10.825977535749447
6,26408823B46264466320795,AGO,Malanje,0.0,0.0,6711.94,251453.77666666664,17.052316525542718,-9.535771475297434
59,26408823B27508642812365,AGO,Bié,0.0,0.0,7168.57,310126.3457142857,17.36258105140795,-12.32493679576255
59,26408823B29177594449133,AGO,Cuanza Sul,0.0,0.0,3795.54,310126.3457142857,15.045067400854824,-10.825977535749447
59,26408823B58820355179323,AGO,Lunda Sul,0.0,0.0,3044.59,310126.3457142857,20.60110332945663,-10.171814852294467
59,26408823B46264466320795,AGO,Malanje,0.99,0.99,2148434.25,310126.3457142857,17.052316525542718,-9.535771475297434
59,26408823B10526282327152,AGO,Cuanza Norte,0.0,0.0,3248.05,310126.3457142857,15.000937189451419,-8.948593120480366
59,26408823B5362531623165,AGO,Lunda Norte,0.0,0.0,246.89,310126.3457142857,19.582782548472945,-8.518827857518524
