tuff_id,clean_link,osm_type,osm_id,unique_id
52324,https://www.openstreetmap.org/relation/12359795,relation,12359795,855
57747,https://www.openstreetmap.org/way/259525304,way,259525304,856
57748,https://www.openstreetmap.org/way/259525304,way,259525304,857
57749,https://www.openstreetmap.org/way/624648528,way,624648528,858
57896,https://www.openstreetmap.org/way/893629092,way,893629092,859
43849,https://www.openstreetmap.org/way/570476912,way,570476912,860
62336,https://www.openstreetmap.org/way/607584573,way,607584573,861
62338,https://www.openstreetmap.org/way/607584573,way,607584573,862
62461,https://www.openstreetmap.org/way/733820256,way,733820256,863
62477,https://www.openstreetmap.org/relation/11179172,relation,11179172,864
62478,https://www.openstreetmap.org/relation/11179172,relation,11179172,865
73439,https://www.openstreetmap.org/way/544590735,way,544590735,866
38083,https://www.openstreetmap.org/way/747440857,way,747440857,867
38082,https://www.openstreetmap.org/way/449268443,way,449268443,868
59583,https://www.openstreetmap.org/way/313406831,way,313406831,869
58692,https://www.openstreetmap.org/way/211185988,way,211185988,870
52290,https://www.openstreetmap.org/way/142062875,way,142062875,871
40017,https://www.openstreetmap.org/way/585464416,way,585464416,872
64026,https://www.openstreetmap.org/way/551283612,way,551283612,873
64534,https://www.openstreetmap.org/way/316742307,way,316742307,874
72033,https://www.openstreetmap.org/way/845230963,way,845230963,875
72033,https://www.openstreetmap.org/way/845230984,way,845230984,876
72302,https://www.openstreetmap.org/way/751261406,way,751261406,877
85685,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=47.89443%2C107.06476%3B47.79044%2C107.21837,directions,,878
43851,https://www.openstreetmap.org/node/3846205058,node,3846205058,879
43852,https://www.openstreetmap.org/way/169078127,way,169078127,880
67197,https://www.openstreetmap.org/way/169541429,way,169541429,881
67197,https://www.openstreetmap.org/way/36072159,way,36072159,882
67197,https://www.openstreetmap.org/node/289875361,node,289875361,883
67197,https://www.openstreetmap.org/relation/8882104,relation,8882104,884
64172,https://www.openstreetmap.org/way/180596940,way,180596940,885
53125,https://www.openstreetmap.org/way/851966253,way,851966253,886
58039,https://www.openstreetmap.org/way/674616688,way,674616688,887
37280,https://www.openstreetmap.org/relation/11803498,relation,11803498,888
52659,https://www.openstreetmap.org/way/548393895,way,548393895,889
53820,https://www.openstreetmap.org/relation/11803498,relation,11803498,890
52537,https://www.openstreetmap.org/way/543013838,way,543013838,891
53785,https://www.openstreetmap.org/node/90465594,node,90465594,892
72695,https://www.openstreetmap.org/way/543013837,way,543013837,893
54420,https://www.openstreetmap.org/relation/11803498,relation,11803498,894
72072,https://www.openstreetmap.org/way/595231029,way,595231029,895
72072,https://www.openstreetmap.org/way/595591543,way,595591543,896
35127,https://www.openstreetmap.org/way/690319732,way,690319732,897
39014,https://www.openstreetmap.org/way/891690763,way,891690763,898
52660,https://www.openstreetmap.org/way/595231029,way,595231029,899
52660,https://www.openstreetmap.org/way/595591543,way,595591543,900
52904,https://www.openstreetmap.org/way/452185211,way,452185211,901
53645,https://www.openstreetmap.org/relation/8395041,relation,8395041,902
53656,https://www.openstreetmap.org/way/595218411,way,595218411,903
53656,https://www.openstreetmap.org/way/595649798,way,595649798,904
53985,https://www.openstreetmap.org/relation/11789995,relation,11789995,905
53988,https://www.openstreetmap.org/relation/11789995,relation,11789995,906
53989,https://www.openstreetmap.org/relation/11789995,relation,11789995,907
54283,https://www.openstreetmap.org/relation/11789995,relation,11789995,908
54284,https://www.openstreetmap.org/relation/11789995,relation,11789995,909
54285,https://www.openstreetmap.org/relation/11789995,relation,11789995,910
54286,https://www.openstreetmap.org/relation/11789995,relation,11789995,911
54287,https://www.openstreetmap.org/relation/11789995,relation,11789995,912
54315,https://www.openstreetmap.org/way/805811203,way,805811203,913
52543,https://www.openstreetmap.org/way/233523051,way,233523051,914
52543,https://www.openstreetmap.org/way/846983365,way,846983365,915
54530,https://www.openstreetmap.org/node/5271956149,node,5271956149,916
63850,https://www.openstreetmap.org/way/793404010,way,793404010,917
63990,https://www.openstreetmap.org/way/840643880,way,840643880,918
66493,https://www.openstreetmap.org/node/6471068192,node,6471068192,919
67174,https://www.openstreetmap.org/way/46846723,way,46846723,920
66590,https://www.openstreetmap.org/way/74847392,way,74847392,921
67040,https://www.openstreetmap.org/way/628263985,way,628263985,922
67040,https://www.openstreetmap.org/way/678407483,way,678407483,923
85164,https://www.openstreetmap.org/way/365799919,way,365799919,924
85166,https://www.openstreetmap.org/way/365799919,way,365799919,925
64851,https://www.openstreetmap.org/node/994447407,node,994447407,926
73436,https://www.openstreetmap.org/way/234204438,way,234204438,927
53182,https://www.openstreetmap.org/way/497220287,way,497220287,928
66928,https://www.openstreetmap.org/way/150680543,way,150680543,929
66928,https://www.openstreetmap.org/way/174920694,way,174920694,930
66928,https://www.openstreetmap.org/way/239947117,way,239947117,931
66928,https://www.openstreetmap.org/way/174921447,way,174921447,932
66928,https://www.openstreetmap.org/way/174931547,way,174931547,933
66928,https://www.openstreetmap.org/way/174921482,way,174921482,934
53021,https://www.openstreetmap.org/node/3197529881,node,3197529881,935
53654,https://www.openstreetmap.org/way/276745101,way,276745101,936
53773,https://www.openstreetmap.org/way/287215555,way,287215555,937
69107,https://www.openstreetmap.org/way/105734017,way,105734017,938
56801,https://www.openstreetmap.org/way/310497770,way,310497770,939
56801,https://www.openstreetmap.org/node/90173492,node,90173492,940
56801,https://www.openstreetmap.org/way/200437958,way,200437958,941
43928,https://www.openstreetmap.org/relation/2840322,relation,2840322,942
43929,https://www.openstreetmap.org/way/181124132,way,181124132,943
85849,https://www.openstreetmap.org/way/747161479,way,747161479,944
72405,https://www.openstreetmap.org/way/800758668,way,800758668,945
72405,https://www.openstreetmap.org/way/228164855,way,228164855,946
72458,https://www.openstreetmap.org/way/228164855,way,228164855,947
56666,https://www.openstreetmap.org/way/698066641,way,698066641,948
43959,https://www.openstreetmap.org/way/154206547,way,154206547,949
67308,https://www.openstreetmap.org/way/321188118,way,321188118,950
39661,https://www.openstreetmap.org/way/31963256,way,31963256,951
64055,https://www.openstreetmap.org/way/307095157,way,307095157,952
64056,https://www.openstreetmap.org/way/307095157,way,307095157,953
64069,https://www.openstreetmap.org/node/3058689638,node,3058689638,954
63187,https://www.openstreetmap.org/way/41958385,way,41958385,955
56960,https://www.openstreetmap.org/way/251406486,way,251406486,956
73171,https://www.openstreetmap.org/relation/1183489,relation,1183489,957
63475,https://www.openstreetmap.org/way/170883063,way,170883063,958
72669,https://www.openstreetmap.org/way/366879850,way,366879850,959
72669,https://www.openstreetmap.org/way/399300868,way,399300868,960
52546,https://www.openstreetmap.org/relation/6182892,relation,6182892,961
52546,https://www.openstreetmap.org/relation/3692962,relation,3692962,962
62290,https://www.openstreetmap.org/node/3049315880,node,3049315880,963
62320,https://www.openstreetmap.org/way/391946437,way,391946437,964
69984,https://www.openstreetmap.org/way/42461832,way,42461832,965
36111,https://www.openstreetmap.org/way/60355326,way,60355326,966
68458,https://www.openstreetmap.org/way/60355326,way,60355326,967
43992,https://www.openstreetmap.org/way/369688981,way,369688981,968
36148,https://www.openstreetmap.org/way/854082406,way,854082406,969
36148,https://www.openstreetmap.org/way/352836937,way,352836937,970
43785,https://www.openstreetmap.org/relation/422606,relation,422606,971
43787,https://www.openstreetmap.org/way/664776471,way,664776471,972
43787,https://www.openstreetmap.org/way/664455350,way,664455350,973
43789,https://www.openstreetmap.org/node/1737950972,node,1737950972,974
73912,https://www.openstreetmap.org/relation/11704248,relation,11704248,975
66522,https://www.openstreetmap.org/way/654994544,way,654994544,976
50061,https://www.openstreetmap.org/relation/12625141,relation,12625141,977
85155,https://www.openstreetmap.org/relation/12625141,relation,12625141,978
34237,https://www.openstreetmap.org/way/299707977,way,299707977,979
66737,https://www.openstreetmap.org/way/137835298,way,137835298,980
66067,https://www.openstreetmap.org/way/455544676,way,455544676,981
66899,https://www.openstreetmap.org/way/312557333,way,312557333,982
66902,https://www.openstreetmap.org/relation/8825869,relation,8825869,983
58712,https://www.openstreetmap.org/node/4142650821,node,4142650821,984
36117,https://www.openstreetmap.org/way/194252475,way,194252475,985
56521,https://www.openstreetmap.org/way/544648530,way,544648530,986
61656,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=12.1267%2C102.7391%3B12.5273%2C103.8646,directions,,987
62471,https://www.openstreetmap.org/way/444510025,way,444510025,988
46436,https://www.openstreetmap.org/way/421657409,way,421657409,989
46436,https://www.openstreetmap.org/way/421657407,way,421657407,990
46436,https://www.openstreetmap.org/way/520618381,way,520618381,991
46436,https://www.openstreetmap.org/way/520618378,way,520618378,992
46436,https://www.openstreetmap.org/way/421657410,way,421657410,993
31877,https://www.openstreetmap.org/relation/2595993,relation,2595993,994
31877,https://www.openstreetmap.org/node/7801589185,node,7801589185,995
70667,https://www.openstreetmap.org/relation/2595993,relation,2595993,996
35690,https://www.openstreetmap.org/way/144754191,way,144754191,997
35690,https://www.openstreetmap.org/node/8011100645,node,8011100645,998
52992,https://www.openstreetmap.org/way/646081451,way,646081451,999
41526,https://www.openstreetmap.org/node/7856328691,node,7856328691,1000
58408,https://www.openstreetmap.org/way/595520607,way,595520607,1001
58720,https://www.openstreetmap.org/node/3725418808,node,3725418808,1002
58721,https://www.openstreetmap.org/way/595524431,way,595524431,1003
69009,https://www.openstreetmap.org/node/3295662335,node,3295662335,1004
30857,https://www.openstreetmap.org/node/3418063505,node,3418063505,1005
30857,https://www.openstreetmap.org/way/268101631,way,268101631,1006
53269,https://www.openstreetmap.org/relation/8327758,relation,8327758,1007
46978,https://www.openstreetmap.org/way/116291222,way,116291222,1008
64043,https://www.openstreetmap.org/way/98654036,way,98654036,1009
64043,https://www.openstreetmap.org/way/89838265,way,89838265,1010
73481,https://www.openstreetmap.org/way/866579392,way,866579392,1011
36320,https://www.openstreetmap.org/way/703355986,way,703355986,1012
37306,https://www.openstreetmap.org/node/435487454,node,435487454,1013
53457,https://www.openstreetmap.org/relation/7335461,relation,7335461,1014
53232,https://www.openstreetmap.org/way/753691094,way,753691094,1015
59535,https://www.openstreetmap.org/node/931515005,node,931515005,1016
72601,https://www.openstreetmap.org/way/551157489,way,551157489,1017
61136,https://www.openstreetmap.org/way/277609548,way,277609548,1018
35432,https://www.openstreetmap.org/way/609630820,way,609630820,1019
35432,https://www.openstreetmap.org/way/265308137,way,265308137,1020
30534,https://www.openstreetmap.org/way/276917529,way,276917529,1021
55738,https://www.openstreetmap.org/way/529703008,way,529703008,1022
52967,https://www.openstreetmap.org/way/421955715,way,421955715,1023
58972,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=9.59%2C41.86%3B11.03%2C42.63,directions,,1024
36256,https://www.openstreetmap.org/way/204776351,way,204776351,1025
59899,https://www.openstreetmap.org/way/175427790,way,175427790,1026
60045,https://www.openstreetmap.org/way/175427790,way,175427790,1027
69512,https://www.openstreetmap.org/way/936874016,way,936874016,1028
58560,https://www.openstreetmap.org/way/674289542,way,674289542,1029
49133,https://www.openstreetmap.org/way/399957513,way,399957513,1030
49135,https://www.openstreetmap.org/node/7148202085,node,7148202085,1031
64238,https://www.openstreetmap.org/way/24007153,way,24007153,1032
49128,https://www.openstreetmap.org/way/719058469,way,719058469,1033
60601,https://www.openstreetmap.org/way/677624037,way,677624037,1034
60601,https://www.openstreetmap.org/way/509464284,way,509464284,1035
67713,https://www.openstreetmap.org/way/370693296,way,370693296,1036
35245,https://www.openstreetmap.org/way/217948117,way,217948117,1037
64351,https://www.openstreetmap.org/way/94837235,way,94837235,1038
64472,https://www.openstreetmap.org/relation/7829658,relation,7829658,1039
64642,https://www.openstreetmap.org/way/217953079,way,217953079,1040
64648,https://www.openstreetmap.org/way/217948117,way,217948117,1041
52250,https://www.openstreetmap.org/way/130275531,way,130275531,1042
73510,https://www.openstreetmap.org/node/3798263421,node,3798263421,1043
39372,https://www.openstreetmap.org/way/610023526,way,610023526,1044
39373,https://www.openstreetmap.org/way/905955777,way,905955777,1045
66290,https://www.openstreetmap.org/way/493955341,way,493955341,1046
61533,https://www.openstreetmap.org/way/524519157,way,524519157,1047
66200,https://www.openstreetmap.org/way/299975400,way,299975400,1048
67061,https://www.openstreetmap.org/way/427341079,way,427341079,1049
67640,https://www.openstreetmap.org/way/837226658,way,837226658,1050
67641,https://www.openstreetmap.org/way/837226662,way,837226662,1051
85278,https://www.openstreetmap.org/way/769807843,way,769807843,1052
85279,https://www.openstreetmap.org/way/101365070,way,101365070,1053
85271,https://www.openstreetmap.org/way/836933834,way,836933834,1054
65483,https://www.openstreetmap.org/way/560577900,way,560577900,1055
85185,https://www.openstreetmap.org/way/332522697,way,332522697,1056
61142,https://www.openstreetmap.org/way/731946832,way,731946832,1057
61142,https://www.openstreetmap.org/way/731946830,way,731946830,1058
61142,https://www.openstreetmap.org/way/264889816,way,264889816,1059
31777,https://www.openstreetmap.org/relation/7190306,relation,7190306,1060
37103,https://www.openstreetmap.org/relation/7190306,relation,7190306,1061
59699,https://www.openstreetmap.org/way/915706083,way,915706083,1062
36048,https://www.openstreetmap.org/way/239077078,way,239077078,1063
36048,https://www.openstreetmap.org/way/155979559,way,155979559,1064
36048,https://www.openstreetmap.org/way/155816083,way,155816083,1065
36048,https://www.openstreetmap.org/way/4723986,way,4723986,1066
36048,https://www.openstreetmap.org/way/337522391,way,337522391,1067
36048,https://www.openstreetmap.org/way/40350411,way,40350411,1068
36048,https://www.openstreetmap.org/way/40350413,way,40350413,1069
36048,https://www.openstreetmap.org/way/173959638,way,173959638,1070
36048,https://www.openstreetmap.org/way/26834561,way,26834561,1071
36048,https://www.openstreetmap.org/node/5380579643,node,5380579643,1072
36048,https://www.openstreetmap.org/way/144982813,way,144982813,1073
36048,https://www.openstreetmap.org/node/5587461643,node,5587461643,1074
40304,https://www.openstreetmap.org/way/157189001,way,157189001,1075
54379,https://www.openstreetmap.org/way/621293431,way,621293431,1076
63450,https://www.openstreetmap.org/way/184037956,way,184037956,1077
64777,https://www.openstreetmap.org/way/853546170,way,853546170,1078
64777,https://www.openstreetmap.org/way/266095871,way,266095871,1079
85247,https://www.openstreetmap.org/node/7824071079,node,7824071079,1080
41545,https://www.openstreetmap.org/way/304432840,way,304432840,1081
41552,https://www.openstreetmap.org/way/157273329,way,157273329,1082
41553,https://www.openstreetmap.org/way/157273329,way,157273329,1083
45030,https://www.openstreetmap.org/way/157273329,way,157273329,1084
35502,https://www.openstreetmap.org/node/5501788098,node,5501788098,1085
35502,https://www.openstreetmap.org/node/4276047051,node,4276047051,1086
43981,https://www.openstreetmap.org/node/676825033,node,676825033,1087
57762,https://www.openstreetmap.org/way/298106806,way,298106806,1088
57762,https://www.openstreetmap.org/way/222939423,way,222939423,1089
58078,https://www.openstreetmap.org/node/5886656585,node,5886656585,1090
69178,https://www.openstreetmap.org/way/486423520,way,486423520,1091
35079,https://www.openstreetmap.org/way/30158563,way,30158563,1092
62383,https://www.openstreetmap.org/way/733820256,way,733820256,1093
38034,https://www.openstreetmap.org/way/376416276,way,376416276,1094
38034,https://www.openstreetmap.org/way/210861928,way,210861928,1095
38034,https://www.openstreetmap.org/way/318417241,way,318417241,1096
38034,https://www.openstreetmap.org/way/318417247,way,318417247,1097
38034,https://www.openstreetmap.org/way/81459640,way,81459640,1098
58682,https://www.openstreetmap.org/way/91085507,way,91085507,1099
30225,https://www.openstreetmap.org/relation/3079151,relation,3079151,1100
57014,https://www.openstreetmap.org/way/450635206,way,450635206,1101
57014,https://www.openstreetmap.org/way/453754197,way,453754197,1102
64112,https://www.openstreetmap.org/way/316743697,way,316743697,1103
66299,https://www.openstreetmap.org/way/483683620,way,483683620,1104
66436,https://www.openstreetmap.org/way/64030933,way,64030933,1105
66559,https://www.openstreetmap.org/way/96545862,way,96545862,1106
68998,https://www.openstreetmap.org/way/930940867,way,930940867,1107
42330,https://www.openstreetmap.org/relation/7723188,relation,7723188,1108
42954,https://www.openstreetmap.org/way/185576891,way,185576891,1109
30947,https://www.openstreetmap.org/way/150122664,way,150122664,1110
60784,https://www.openstreetmap.org/way/81244185,way,81244185,1111
63820,https://www.openstreetmap.org/node/4216828591,node,4216828591,1112
62435,https://www.openstreetmap.org/way/369187635,way,369187635,1113
38407,https://www.openstreetmap.org/way/233234380,way,233234380,1114
38680,https://www.openstreetmap.org/relation/10953876,relation,10953876,1115
58558,https://www.openstreetmap.org/way/308752310,way,308752310,1116
58558,https://www.openstreetmap.org/way/789361626,way,789361626,1117
58558,https://www.openstreetmap.org/way/789361645,way,789361645,1118
41917,https://www.openstreetmap.org/way/403601261,way,403601261,1119
41918,https://www.openstreetmap.org/way/403601261,way,403601261,1120
53557,https://www.openstreetmap.org/way/23511096,way,23511096,1121
53558,https://www.openstreetmap.org/node/895231883,node,895231883,1122
41916,https://www.openstreetmap.org/way/403601261,way,403601261,1123
50939,https://www.openstreetmap.org/relation/11789995,relation,11789995,1124
63849,https://www.openstreetmap.org/way/793404010,way,793404010,1125
39383,https://www.openstreetmap.org/way/840643880,way,840643880,1126
62968,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-9.4384%2C147.1378%3B-9.3870%2C147.1681,directions,,1127
62968,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-9.4094%2C147.2251%3B-9.3974%2C147.1591,directions,,1128
63907,https://www.openstreetmap.org/node/292047350,node,292047350,1129
65001,https://www.openstreetmap.org/way/564427867,way,564427867,1130
43810,https://www.openstreetmap.org/way/927197175,way,927197175,1131
66502,https://www.openstreetmap.org/node/181501032,node,181501032,1132
85153,https://www.openstreetmap.org/way/132511267,way,132511267,1133
61281,https://www.openstreetmap.org/node/388962768,node,388962768,1134
61603,https://www.openstreetmap.org/node/3310711399,node,3310711399,1135
64033,https://www.openstreetmap.org/way/690265120,way,690265120,1136
64864,https://www.openstreetmap.org/way/666117780,way,666117780,1137
46883,https://www.openstreetmap.org/way/139491331,way,139491331,1138
53002,https://www.openstreetmap.org/way/802003828,way,802003828,1139
53280,https://www.openstreetmap.org/way/802003828,way,802003828,1140
53279,https://www.openstreetmap.org/way/802003828,way,802003828,1141
42555,https://www.openstreetmap.org/way/150680543,way,150680543,1142
42555,https://www.openstreetmap.org/way/174920694,way,174920694,1143
42555,https://www.openstreetmap.org/way/239947117,way,239947117,1144
42555,https://www.openstreetmap.org/way/174921447,way,174921447,1145
42555,https://www.openstreetmap.org/way/174931547,way,174931547,1146
42555,https://www.openstreetmap.org/way/174921482,way,174921482,1147
66158,https://www.openstreetmap.org/way/44131407,way,44131407,1148
66228,https://www.openstreetmap.org/way/44131407,way,44131407,1149
66229,https://www.openstreetmap.org/way/44131407,way,44131407,1150
73586,https://www.openstreetmap.org/relation/2572369,relation,2572369,1151
44339,https://www.openstreetmap.org/node/3197529881,node,3197529881,1152
38337,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=5.9921%2C80.4972%3B6.0693%2C80.7419,directions,,1153
39004,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=6.9969%2C79.9619%3B7.0174%2C79.8907,directions,,1154
43877,https://www.openstreetmap.org/way/403292050,way,403292050,1155
33402,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=6.68037%2C80.40230%3B6.58840%2C80.41583,directions,,1156
33402,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.1011%2C80.1422%3B7.0459%2C80.2535,directions,,1157
33402,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=6.3631%2C81.0327%3B6.4183%2C81.0239,directions,,1158
33402,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=6.0328%2C80.2150%3B6.2118%2C80.3389,directions,,1159
33402,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=6.3402%2C80.3367%3B6.1961%2C80.4686,directions,,1160
33402,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.2534%2C80.4464%3B7.1613%2C80.5560,directions,,1161
33402,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.1613%2C80.5560%3B7.1598%2C80.5648,directions,,1162
33402,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=6.7399%2C80.2736%3B6.8504%2C80.2639,directions,,1163
33402,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=6.6881%2C80.4079%3B6.7055%2C80.5558,directions,,1164
33402,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=6.68809%2C80.40787%3B6.68223%2C80.40973,directions,,1165
33402,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=6.7400%2C80.2735%3B6.8493%2C80.2636,directions,,1166
33402,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=6.68293%2C80.41058%3B6.70365%2C80.55959,directions,,1167
33402,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=6.9657%2C79.8980%3B6.9715%2C79.9163,directions,,1168
33402,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.4821%2C79.9663%3B7.4128%2C79.8313,directions,,1169
33402,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.3218%2C80.3919%3B7.3987%2C80.3896,directions,,1170
33402,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.4374%2C80.3386%3B7.3946%2C80.3899,directions,,1171
33402,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=6.6387%2C80.3121%3B6.6794%2C80.1630,directions,,1172
33488,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=6.2885%2C81.0844%3B6.2653%2C80.9648,directions,,1173
33488,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=6.0983%2C80.8849%3B6.2138%2C80.9434,directions,,1174
33488,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=6.2703%2C81.0170%3B6.3352%2C81.0016,directions,,1175
33488,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=6.3180%2C80.9986%3B6.3340%2C80.8545,directions,,1176
53522,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=6.3219%2C81.1255%3B6.1565%2C81.0947,directions,,1177
33431,https://www.openstreetmap.org/way/327568291,way,327568291,1178
30543,https://www.openstreetmap.org/way/5151267,way,5151267,1179
85332,https://www.openstreetmap.org/way/5151267,way,5151267,1180
53755,https://www.openstreetmap.org/way/704943927,way,704943927,1181
71137,https://www.openstreetmap.org/way/486270158,way,486270158,1182
71443,https://www.openstreetmap.org/way/23358467,way,23358467,1183
71443,https://www.openstreetmap.org/way/23352225,way,23352225,1184
71443,https://www.openstreetmap.org/way/23352230,way,23352230,1185
71443,https://www.openstreetmap.org/way/236696853,way,236696853,1186
71443,https://www.openstreetmap.org/way/385876099,way,385876099,1187
71443,https://www.openstreetmap.org/way/385877406,way,385877406,1188
71443,https://www.openstreetmap.org/way/385877407,way,385877407,1189
71443,https://www.openstreetmap.org/way/385877408,way,385877408,1190
71443,https://www.openstreetmap.org/way/385877409,way,385877409,1191
71443,https://www.openstreetmap.org/way/385877410,way,385877410,1192
71443,https://www.openstreetmap.org/way/385876280,way,385876280,1193
71443,https://www.openstreetmap.org/way/385876280,way,385876280,1194
71443,https://www.openstreetmap.org/way/301952591,way,301952591,1195
71443,https://www.openstreetmap.org/way/318742737,way,318742737,1196
71443,https://www.openstreetmap.org/way/667579243,way,667579243,1197
71443,https://www.openstreetmap.org/way/318741386,way,318741386,1198
71443,https://www.openstreetmap.org/way/753702386,way,753702386,1199
71443,https://www.openstreetmap.org/way/721652673,way,721652673,1200
71443,https://www.openstreetmap.org/way/316704974,way,316704974,1201
71443,https://www.openstreetmap.org/way/317899642,way,317899642,1202
71443,https://www.openstreetmap.org/way/682781403,way,682781403,1203
40489,https://www.openstreetmap.org/way/23358467,way,23358467,1204
40489,https://www.openstreetmap.org/way/23352225,way,23352225,1205
40489,https://www.openstreetmap.org/way/23352230,way,23352230,1206
40489,https://www.openstreetmap.org/way/236696853,way,236696853,1207
40489,https://www.openstreetmap.org/way/385876099,way,385876099,1208
40489,https://www.openstreetmap.org/way/385877406,way,385877406,1209
40489,https://www.openstreetmap.org/way/385877407,way,385877407,1210
40489,https://www.openstreetmap.org/way/385877408,way,385877408,1211
40489,https://www.openstreetmap.org/way/385877409,way,385877409,1212
40489,https://www.openstreetmap.org/way/385877410,way,385877410,1213
40489,https://www.openstreetmap.org/way/385876280,way,385876280,1214
40489,https://www.openstreetmap.org/way/385876280,way,385876280,1215
40489,https://www.openstreetmap.org/way/301952591,way,301952591,1216
40489,https://www.openstreetmap.org/way/318742737,way,318742737,1217
40489,https://www.openstreetmap.org/way/667579243,way,667579243,1218
40489,https://www.openstreetmap.org/way/318741386,way,318741386,1219
40489,https://www.openstreetmap.org/way/753702386,way,753702386,1220
40489,https://www.openstreetmap.org/way/721652673,way,721652673,1221
40489,https://www.openstreetmap.org/way/316704974,way,316704974,1222
40489,https://www.openstreetmap.org/way/317899642,way,317899642,1223
40489,https://www.openstreetmap.org/way/682781403,way,682781403,1224
46211,https://www.openstreetmap.org/way/486270158,way,486270158,1225
71391,https://www.openstreetmap.org/way/704943927,way,704943927,1226
70220,https://www.openstreetmap.org/way/820102660,way,820102660,1227
38112,https://www.openstreetmap.org/way/167365445,way,167365445,1228
68494,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=6.2433%2C1.2078%3B6.2591%2C1.0365,directions,,1229
65298,https://www.openstreetmap.org/way/307252509,way,307252509,1230
35585,https://www.openstreetmap.org/way/93674308,way,93674308,1231
35585,https://www.openstreetmap.org/way/521241282,way,521241282,1232
35585,https://www.openstreetmap.org/way/173140958,way,173140958,1233
35585,https://www.openstreetmap.org/way/279258650,way,279258650,1234
30323,https://www.openstreetmap.org/way/220096309,way,220096309,1235
36130,https://www.openstreetmap.org/relation/8893221,relation,8893221,1236
67350,https://www.openstreetmap.org/way/512546867,way,512546867,1237
85194,https://www.openstreetmap.org/way/114113365,way,114113365,1238
54149,https://www.openstreetmap.org/relation/8158516,relation,8158516,1239
72181,https://www.openstreetmap.org/relation/2337601,relation,2337601,1240
72570,https://www.openstreetmap.org/node/6834449556,node,6834449556,1241
53862,https://www.openstreetmap.org/way/220695187,way,220695187,1242
37768,https://www.openstreetmap.org/node/3058689638,node,3058689638,1243
37740,https://www.openstreetmap.org/node/5349086424,node,5349086424,1244
49224,https://www.openstreetmap.org/way/164077407,way,164077407,1245
37748,https://www.openstreetmap.org/way/670770389,way,670770389,1246
37763,at:https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-19.4539%2C169.2236%3B-19.6464%2C169.4166,directions,,1247
37763,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-16.1122%2C167.4381%3B-16.0479%2C167.3852,directions,,1248
62594,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=21.6889%2C106.6157%3B21.2894%2C106.2327,directions,,1249
64420,https://www.openstreetmap.org/way/917166901,way,917166901,1250
39151,https://www.openstreetmap.org/way/548717059,way,548717059,1251
65285,https://www.openstreetmap.org/way/237755717,way,237755717,1252
40893,https://www.openstreetmap.org/way/252259006,way,252259006,1253
42412,https://www.openstreetmap.org/way/356918583,way,356918583,1254
34934,https://www.openstreetmap.org/way/60355326,way,60355326,1255
67517,https://www.openstreetmap.org/way/60355326,way,60355326,1256
64200,https://www.openstreetmap.org/relation/1802549,relation,1802549,1257
64976,https://www.openstreetmap.org/relation/422606,relation,422606,1258
65679,https://www.openstreetmap.org/relation/11704228,relation,11704228,1259
67112,https://www.openstreetmap.org/node/668130569,node,668130569,1260
67189,https://www.openstreetmap.org/relation/11704230,relation,11704230,1261
67310,https://www.openstreetmap.org/way/60131787,way,60131787,1262
67323,https://www.openstreetmap.org/way/529028291,way,529028291,1263
67367,https://www.openstreetmap.org/way/168022033,way,168022033,1264
67419,https://www.openstreetmap.org/way/369688981,way,369688981,1265
73913,https://www.openstreetmap.org/node/770027266,node,770027266,1266
