id,shapeID,shapeGroup,shapeName,intersection_ratio,even_split_ratio,intersection_ratio_commitment_value,even_split_ratio_commitment_value,centroid_longitude,centroid_latitude
90411,92858781B79427410842699,MYS,Kuala Lumpur,1.0,1.0,53182.71,53182.71,101.69306026255082,3.1411823476679217
49402,92858781B54424141725992,MYS,Sepang,1.0,1.0,191766213.9,191766213.9,101.6869189543362,2.80600413130318
71700,92858781B54424141725992,MYS,Sepang,1.0,1.0,,,101.6869189543362,2.80600413130318
73439,92858781B54424141725992,MYS,Sepang,1.0,1.0,56113778.48,56113778.48,101.6869189543362,2.80600413130318
90190,92858781B54424141725992,MYS,Sepang,1.0,1.0,3219841.08,3219841.08,101.6869189543362,2.80600413130318
90193,92858781B54424141725992,MYS,Sepang,1.0,1.0,101632.17,101632.17,101.6869189543362,2.80600413130318
90197,92858781B54424141725992,MYS,Sepang,1.0,1.0,2651929.46,2651929.46,101.6869189543362,2.80600413130318
90221,92858781B54424141725992,MYS,Sepang,1.0,1.0,79774.07,79774.07,101.6869189543362,2.80600413130318
90299,92858781B54424141725992,MYS,Sepang,1.0,1.0,15635.72,15635.72,101.6869189543362,2.80600413130318
90517,92858781B54424141725992,MYS,Sepang,1.0,1.0,31271.44,31271.44,101.6869189543362,2.80600413130318
90741,92858781B54424141725992,MYS,Sepang,1.0,1.0,8150.12,8150.12,101.6869189543362,2.80600413130318
90823,92858781B54424141725992,MYS,Sepang,1.0,1.0,,,101.6869189543362,2.80600413130318
93117,92858781B54424141725992,MYS,Sepang,1.0,1.0,18483.65,18483.65,101.6869189543362,2.80600413130318
62338,92858781B15723972552413,MYS,Kuantan,1.0,1.0,357107882.8,357107882.8,103.0900416429175,3.858730137463381
62461,92858781B89018388239971,MYS,Seremban,1.0,1.0,142843153.1,142843153.1,101.91903915183389,2.7541364336290166
62477,92858781B39236522821869,MYS,Seberang Perai Tengah,0.64,1.0,44786629.86,69581085.31,100.46090970326,5.364960855286773
62478,92858781B39236522821869,MYS,Seberang Perai Tengah,0.64,1.0,5746410.28,8927697.07,100.46090970326,5.364960855286773
66205,92858781B12493975333595,MYS,Jasin,1.0,1.0,42998522.39,42998522.39,102.4339870345554,2.3034283352768004
73574,92858781B15741059593966,MYS,Keningau,1.0,1.0,2253015.07,2253015.07,116.25930366399196,5.277498157975471
89289,92858781B26188199947326,MYS,Timur Laut,1.0,1.0,13512.62,13512.62,100.2819078399148,5.4088752348238245
89295,92858781B26188199947326,MYS,Timur Laut,0.9,1.0,145374.7,160854.68,100.2819078399148,5.4088752348238245
90423,92858781B26188199947326,MYS,Timur Laut,1.0,1.0,5211.9,5211.9,100.2819078399148,5.4088752348238245
90769,92858781B26188199947326,MYS,Timur Laut,0.1,0.5,560.09,2831.98,100.2819078399148,5.4088752348238245
90769,92858781B94521596565323,MYS,Barat Daya,0.9,0.5,5103.87,2831.98,100.23083279077797,5.357984476707641
93993,92858781B26188199947326,MYS,Timur Laut,1.0,1.0,5211.9,5211.9,100.2819078399148,5.4088752348238245
93994,92858781B26188199947326,MYS,Timur Laut,1.0,1.0,5211.9,5211.9,100.2819078399148,5.4088752348238245
89307,92858781B71965080514918,MYS,Kuching,1.0,1.0,43462.66,43462.66,110.3076846305602,1.4838642565022415
90355,92858781B71965080514918,MYS,Kuching,1.0,1.0,9884.01,9884.01,110.3076846305602,1.4838642565022415
90406,92858781B71965080514918,MYS,Kuching,1.0,1.0,2010.31,2010.31,110.3076846305602,1.4838642565022415
90786,92858781B71965080514918,MYS,Kuching,1.0,1.0,10219.06,10219.06,110.3076846305602,1.4838642565022415
90824,92858781B71965080514918,MYS,Kuching,1.0,1.0,59750.78,59750.78,110.3076846305602,1.4838642565022415
90841,92858781B71965080514918,MYS,Kuching,1.0,1.0,13295.68,13295.68,110.3076846305602,1.4838642565022415
90846,92858781B71965080514918,MYS,Kuching,1.0,1.0,10636.54,10636.54,110.3076846305602,1.4838642565022415
89374,92858781B47939321084685,MYS,Perlis,1.0,1.0,,,100.24091048865868,6.501611674180369
90417,92858781B47939321084685,MYS,Perlis,1.0,1.0,11726.79,11726.79,100.24091048865868,6.501611674180369
93095,92858781B47939321084685,MYS,Perlis,1.0,1.0,13960.46,13960.46,100.24091048865868,6.501611674180369
89485,92858781B34033962801246,MYS,Kota Tinggi,0.9,1.0,414511444.97,458884103.7,103.94682594706944,1.7674610422031145
89486,92858781B34033962801246,MYS,Kota Tinggi,0.9,1.0,414511444.97,458884103.7,103.94682594706944,1.7674610422031145
89494,92858781B34033962801246,MYS,Kota Tinggi,0.04,1.0,13555592.84,317407003.0,103.94682594706944,1.7674610422031145
89495,92858781B34033962801246,MYS,Kota Tinggi,0.04,1.0,13555592.84,317407003.0,103.94682594706944,1.7674610422031145
89496,92858781B34033962801246,MYS,Kota Tinggi,0.04,1.0,13555592.84,317407003.0,103.94682594706944,1.7674610422031145
89497,92858781B34033962801246,MYS,Kota Tinggi,0.04,1.0,4732461.4,110811559.9,103.94682594706944,1.7674610422031145
89498,92858781B34033962801246,MYS,Kota Tinggi,0.04,1.0,7619922.63,178422060.4,103.94682594706944,1.7674610422031145
90203,92858781B44508451464311,MYS,Klang,0.69,1.0,4595.71,6701.02,101.418304028449,3.0502469304864763
90240,92858781B89121228142422,MYS,Kota Kinabalu,1.0,1.0,25955.29,25955.29,116.17742194290938,6.007031665397224
90284,92858781B89121228142422,MYS,Kota Kinabalu,0.99,1.0,7770.29,7817.86,116.17742194290938,6.007031665397224
90286,92858781B89121228142422,MYS,Kota Kinabalu,0.99,1.0,52239.98,52559.83,116.17742194290938,6.007031665397224
90765,92858781B89121228142422,MYS,Kota Kinabalu,1.0,1.0,9572.89,9572.89,116.17742194290938,6.007031665397224
90825,92858781B89121228142422,MYS,Kota Kinabalu,0.99,1.0,59387.17,59750.78,116.17742194290938,6.007031665397224
90348,92858781B97238976532983,MYS,Samarahan,1.0,1.0,13295.68,13295.68,110.49905401531846,1.4544607140455978
90408,92858781B78222049981806,MYS,Sibu,0.18,0.33,891.54,1652.92,111.88402128947084,2.30540056707389
90408,92858781B86013998002036,MYS,Bintulu,0.42,0.33,2067.87,1652.92,113.23777099817532,3.313635136482032
90408,92858781B82463401188704,MYS,Miri,0.4,0.33,1999.34,1652.92,115.13722774365652,3.664240540464051
92499,92858781B86013998002036,MYS,Bintulu,1.0,1.0,111993802.6,111993802.6,113.23777099817532,3.313635136482032
90413,92858781B49320909792008,MYS,Kota Setar,1.0,1.0,11726.79,11726.79,100.36771057228536,6.119472974676273
90414,92858781B94521596565323,MYS,Barat Daya,1.0,1.0,11726.79,11726.79,100.23083279077797,5.357984476707641
90429,92858781B94521596565323,MYS,Barat Daya,1.0,1.0,3350.51,3350.51,100.23083279077797,5.357984476707641
90451,92858781B94521596565323,MYS,Barat Daya,1.0,1.0,19776.95,19776.95,100.23083279077797,5.357984476707641
90453,92858781B94521596565323,MYS,Barat Daya,1.0,1.0,16752.56,16752.56,100.23083279077797,5.357984476707641
90456,92858781B94521596565323,MYS,Barat Daya,1.0,1.0,10051.53,10051.53,100.23083279077797,5.357984476707641
66615,92858781B94521596565323,MYS,Barat Daya,0.05,0.5,,,100.23083279077797,5.357984476707641
66615,92858781B33642984560897,MYS,Seberang Perai Selatan,0.1,0.5,,,100.47980896337516,5.208365977851003
92505,92858781B42177808662163,MYS,Johor Bahru,1.0,1.0,12474940.29,12474940.29,103.77566364860829,1.520180057051315
67075,92858781B41999482633518,MYS,Melaka Tengah,0.03,1.0,,,102.25830971893988,2.246078503368585
