tuff_id,clean_link,osm_type,osm_id,svg_path,unique_id,status,message,feature
4,https://www.openstreetmap.org/way/60355326,way,60355326,,0,0.0,Success,"POLYGON ((13.2586493 -8.8960273, 13.2586913 -8.896024600000001, 13.2593951 -8.8965639, 13.2595887 -8.896754899999999, 13.2597716 -8.896963400000001, 13.2600007 -8.8973303, 13.260113 -8.8976358, 13.2601934 -8.8979518, 13.2603065 -8.8990492, 13.259957 -8.8991366, 13.2589974 -8.8991297, 13.2585234 -8.899077200000001, 13.2586125 -8.8972923, 13.2586493 -8.8960273))"
18,https://www.openstreetmap.org/way/692654293,way,692654293,,1,,,
29,https://www.openstreetmap.org/way/783831340,way,783831340,,2,,,
40,https://www.openstreetmap.org/way/316499815,way,316499815,,3,,,
46,https://www.openstreetmap.org/way/110020793,way,110020793,,4,,,
80,https://www.openstreetmap.org/way/93686819,way,93686819,,5,,,
85,https://www.openstreetmap.org/way/446396002,way,446396002,,6,,,
87,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=1.8651%2C9.7687%3B1.8500%2C10.2504,directions,,,7,,,
96,https://www.openstreetmap.org/node/1620604084,node,1620604084,,8,,,
96,https://www.openstreetmap.org/node/1956274629,node,1956274629,,9,,,
99,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=2.02%2C10.47%3B1.85%2C10.25,directions,,,10,,,
100,https://www.openstreetmap.org/way/40945888,way,40945888,,11,,,
100,https://www.openstreetmap.org/way/36007612,way,36007612,,12,,,
100,https://www.openstreetmap.org/way/36406449,way,36406449,,13,,,
100,https://www.openstreetmap.org/way/36403869,way,36403869,,14,,,
100,https://www.openstreetmap.org/way/40945906,way,40945906,,15,,,
117,https://www.openstreetmap.org/node/4142650821,node,4142650821,,16,,,
120,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=5.6541%2C-0.2644%3B5.8144%2C-0.3458,directions,,,17,,,
135,https://www.openstreetmap.org/way/142692134,way,142692134,,18,,,
141,https://www.openstreetmap.org/way/324597178,way,324597178,,19,,,
152,https://www.openstreetmap.org/node/4107364764,node,4107364764,,20,,,
152,https://www.openstreetmap.org/way/50563173,way,50563173,,21,,,
152,https://www.openstreetmap.org/relation/2148314,relation,2148314,,22,,,
152,https://www.openstreetmap.org/way/226831624,way,226831624,,23,,,
158,https://www.openstreetmap.org/way/843336010,way,843336010,,24,,,
158,https://www.openstreetmap.org/way/843336009,way,843336009,,25,,,
158,https://www.openstreetmap.org/way/843336008,way,843336008,,26,,,
158,https://www.openstreetmap.org/way/843336007,way,843336007,,27,,,
161,https://www.openstreetmap.org/way/324597178,way,324597178,,28,,,
168,https://www.openstreetmap.org/way/228851097,way,228851097,,29,,,
173,https://www.openstreetmap.org/way/500719409,way,500719409,,30,,,
178,https://www.openstreetmap.org/relation/2937979,relation,2937979,,31,,,
183,https://www.openstreetmap.org/way/185995275,way,185995275,,32,,,
183,https://www.openstreetmap.org/way/407081343,way,407081343,,33,,,
195,https://www.openstreetmap.org/relation/6441947,relation,6441947,,34,,,
207,https://www.openstreetmap.org/relation/8275854,relation,8275854,,35,,,
207,https://www.openstreetmap.org/relation/8503543,relation,8503543,,36,,,
231,https://www.openstreetmap.org/node/2178082107,node,2178082107,,37,,,
233,https://www.openstreetmap.org/node/2574198423,node,2574198423,,38,,,
234,https://www.openstreetmap.org/way/149144269,way,149144269,,39,,,
237,https://www.openstreetmap.org/way/26056288,way,26056288,,40,,,
246,https://www.openstreetmap.org/node/5652769429,node,5652769429,,41,,,
248,https://www.openstreetmap.org/node/300074306,node,300074306,,42,,,
256,https://www.openstreetmap.org/node/469235313,node,469235313,,43,,,
256,https://www.openstreetmap.org/node/5274014973,node,5274014973,,44,,,
284,https://www.openstreetmap.org/way/336665673,way,336665673,,45,,,
287,https://www.openstreetmap.org/node/7801589185,node,7801589185,,46,,,
289,https://www.openstreetmap.org/relation/11499595,relation,11499595,,47,,,
314,https://www.openstreetmap.org/way/375109987,way,375109987,,48,,,
350,https://www.openstreetmap.org/way/325526034,way,325526034,,49,,,
350,https://www.openstreetmap.org/way/941006450,way,941006450,,50,,,
352,https://www.openstreetmap.org/way/235317733,way,235317733,,51,,,
354,https://www.openstreetmap.org/node/2873992872,node,2873992872,,52,,,
356,https://www.openstreetmap.org/way/375109987,way,375109987,,53,,,
359,https://www.openstreetmap.org/way/194252475,way,194252475,,54,,,
367,https://www.openstreetmap.org/way/194252475,way,194252475,,55,,,
369,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-3.8945%2C15.4071%3B-4.2005%2C12.6792,directions,,,56,,,
394,https://www.openstreetmap.org/way/144754191,way,144754191,,57,,,
394,https://www.openstreetmap.org/node/8011100645,node,8011100645,,58,,,
395,https://www.openstreetmap.org/way/419881676,way,419881676,,59,,,
397,https://www.openstreetmap.org/node/6529227808,node,6529227808,,60,,,
411,https://www.openstreetmap.org/way/232872053,way,232872053,,61,,,
420,https://www.openstreetmap.org/way/192308986,way,192308986,,62,,,
426,https://www.openstreetmap.org/way/200950913,way,200950913,,63,,,
434,https://www.openstreetmap.org/way/520778566,way,520778566,,64,,,
435,https://www.openstreetmap.org/relation/11162953,relation,11162953,,65,,,
438,https://www.openstreetmap.org/way/703355986,way,703355986,,66,,,
454,https://www.openstreetmap.org/way/703355986,way,703355986,,67,,,
476,https://www.openstreetmap.org/node/3070338132,node,3070338132,,68,,,
493,https://www.openstreetmap.org/way/321473784,way,321473784,,69,,,
498,https://www.openstreetmap.org/node/3900788434,node,3900788434,,70,,,
517,https://www.openstreetmap.org/way/654814491,way,654814491,,71,,,
523,https://www.openstreetmap.org/node/5438662075,node,5438662075,,72,,,
529,https://www.openstreetmap.org/way/244635994,way,244635994,,73,,,
546,https://www.openstreetmap.org/way/451330330,way,451330330,,74,,,
568,https://www.openstreetmap.org/way/429545043,way,429545043,,75,,,
574,https://www.openstreetmap.org/way/586589823,way,586589823,,76,,,
589,https://www.openstreetmap.org/way/531992901,way,531992901,,77,,,
589,https://www.openstreetmap.org/way/162706162,way,162706162,,78,,,
589,https://www.openstreetmap.org/way/25091643,way,25091643,,79,,,
589,https://www.openstreetmap.org/way/24993666,way,24993666,,80,,,
589,https://www.openstreetmap.org/way/24993660,way,24993660,,81,,,
589,https://www.openstreetmap.org/way/24993664,way,24993664,,82,,,
589,https://www.openstreetmap.org/way/547929972,way,547929972,,83,,,
589,https://www.openstreetmap.org/way/115590820,way,115590820,,84,,,
589,https://www.openstreetmap.org/way/115590822,way,115590822,,85,,,
589,https://www.openstreetmap.org/way/761078828,way,761078828,,86,,,
589,https://www.openstreetmap.org/way/151549494,way,151549494,,87,,,
589,https://www.openstreetmap.org/way/23411086,way,23411086,,88,,,
589,https://www.openstreetmap.org/way/760406138,way,760406138,,89,,,
589,https://www.openstreetmap.org/way/23411083,way,23411083,,90,,,
589,https://www.openstreetmap.org/way/757910159,way,757910159,,91,,,
589,https://www.openstreetmap.org/way/118633466,way,118633466,,92,,,
589,https://www.openstreetmap.org/way/709881944,way,709881944,,93,,,
589,https://www.openstreetmap.org/way/757910152,way,757910152,,94,,,
589,https://www.openstreetmap.org/way/757910209,way,757910209,,95,,,
589,https://www.openstreetmap.org/way/95458353,way,95458353,,96,,,
589,https://www.openstreetmap.org/way/80416716,way,80416716,,97,,,
589,https://www.openstreetmap.org/way/43292683,way,43292683,,98,,,
589,https://www.openstreetmap.org/way/66098986,way,66098986,,99,,,
589,https://www.openstreetmap.org/way/49417002,way,49417002,,100,,,
589,https://www.openstreetmap.org/way/761233758,way,761233758,,101,,,
589,https://www.openstreetmap.org/way/70108283,way,70108283,,102,,,
589,https://www.openstreetmap.org/way/104681693,way,104681693,,103,,,
589,https://www.openstreetmap.org/way/8104263,way,8104263,,104,,,
592,https://www.openstreetmap.org/way/393113704,way,393113704,,105,,,
612,https://www.openstreetmap.org/way/677624037,way,677624037,,106,,,
612,https://www.openstreetmap.org/way/509464284,way,509464284,,107,,,
620,https://www.openstreetmap.org/way/252148485,way,252148485,,108,,,
658,https://www.openstreetmap.org/node/2178082107,node,2178082107,,109,,,
658,https://www.openstreetmap.org/node/27565068,node,27565068,,110,,,
672,https://www.openstreetmap.org/node/6786114779,node,6786114779,,111,,,
684,https://www.openstreetmap.org/way/446008523,way,446008523,,112,,,
694,https://www.openstreetmap.org/node/3106156714,node,3106156714,,113,,,
695,https://www.openstreetmap.org/relation/2937979,relation,2937979,,114,,,
713,https://www.openstreetmap.org/node/3528334534,node,3528334534,,115,,,
718,https://www.openstreetmap.org/node/6474137982,node,6474137982,,116,,,
725,https://www.openstreetmap.org/way/581161502,way,581161502,,117,,,
725,https://www.openstreetmap.org/way/845221791,way,845221791,,118,,,
725,https://www.openstreetmap.org/way/185651858,way,185651858,,119,,,
745,https://www.openstreetmap.org/way/130275531,way,130275531,,120,,,
758,https://www.openstreetmap.org/way/81244185,way,81244185,,121,,,
758,https://www.openstreetmap.org/way/60659889,way,60659889,,122,,,
765,https://www.openstreetmap.org/node/5531126584,node,5531126584,,123,,,
774,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=-10.0847%2C33.8662%3B-9.9729%2C33.4113,directions,,,124,,,
776,https://www.openstreetmap.org/way/295992997,way,295992997,,125,,,
776,https://www.openstreetmap.org/way/910134203,way,910134203,,126,,,
777,https://www.openstreetmap.org/way/893629092,way,893629092,,127,,,
778,https://www.openstreetmap.org/relation/12359795,relation,12359795,,128,,,
783,https://www.openstreetmap.org/node/4496389794,node,4496389794,,129,,,
796,https://www.openstreetmap.org/way/129978962,way,129978962,,130,,,
824,https://www.openstreetmap.org/way/150705457,way,150705457,,131,,,
825,https://www.openstreetmap.org/way/150705457,way,150705457,,132,,,
828,https://www.openstreetmap.org/way/624648528,way,624648528,,133,,,
829,https://www.openstreetmap.org/way/486423520,way,486423520,,134,,,
902,https://www.openstreetmap.org/node/837558568,node,837558568,,135,,,
902,https://www.openstreetmap.org/node/837558567,node,837558567,,136,,,
902,https://www.openstreetmap.org/node/725856151,node,725856151,,137,,,
911,https://www.openstreetmap.org/node/5501788098,node,5501788098,,138,,,
911,https://www.openstreetmap.org/node/4276047051,node,4276047051,,139,,,
920,https://www.openstreetmap.org/node/5501788098,node,5501788098,,140,,,
920,https://www.openstreetmap.org/node/4276047051,node,4276047051,,141,,,
931,https://www.openstreetmap.org/way/309214953,way,309214953,,142,,,
947,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-1.1834%2C36.9352%3B-1.0409%2C37.0619,directions,,,143,,,
966,https://www.openstreetmap.org/node/1150898723,node,1150898723,,144,,,
974,https://www.openstreetmap.org/relation/12590036,relation,12590036,,145,,,
974,https://www.openstreetmap.org/relation/12590035,relation,12590035,,146,,,
974,https://www.openstreetmap.org/relation/12589977,relation,12589977,,147,,,
980,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=8.9908%2C38.8297%3B8.5482%2C39.3135,directions,,,148,,,
993,https://www.openstreetmap.org/relation/8221100,relation,8221100,,149,,,
995,https://www.openstreetmap.org/way/639781329,way,639781329,,150,,,
995,https://www.openstreetmap.org/way/639781716,way,639781716,,151,,,
1007,https://www.openstreetmap.org/way/341736629,way,341736629,,152,,,
1013,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=12.913%2C23.474%3B13.444%2C22.445,directions,,,153,,,
1020,https://www.openstreetmap.org/node/5501788098,node,5501788098,,154,,,
1020,https://www.openstreetmap.org/node/4276047051,node,4276047051,,155,,,
1039,https://www.openstreetmap.org/relation/3224460,relation,3224460,,156,,,
1043,https://www.openstreetmap.org/way/202018999,way,202018999,,157,,,
1043,https://www.openstreetmap.org/way/696520897,way,696520897,,158,,,
1043,https://www.openstreetmap.org/way/457763292,way,457763292,,159,,,
1043,https://www.openstreetmap.org/way/457973273,way,457973273,,160,,,
1043,https://www.openstreetmap.org/way/202718740,way,202718740,,161,,,
1043,https://www.openstreetmap.org/way/318010718,way,318010718,,162,,,
1049,https://www.openstreetmap.org/way/662444397,way,662444397,,163,,,
1049,https://www.openstreetmap.org/way/662444398,way,662444398,,164,,,
1050,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=13.6002%2C26.6893%3B12.6922%2C28.4221,directions,,,165,,,
1051,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=13.6238%2C25.3556%3B13.6002%2C26.6893,directions,,,166,,,
1052,https://www.openstreetmap.org/node/2655669111,node,2655669111,,167,,,
1052,https://www.openstreetmap.org/node/7730423372,node,7730423372,,168,,,
1056,https://www.openstreetmap.org/relation/9102676,relation,9102676,,169,,,
1059,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=11.751%2C32.805%3B9.541%2C31.650,directions,,,170,,,
1096,https://www.openstreetmap.org/way/147255909,way,147255909,,171,,,
1112,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=-1.2044%2C36.7860%3B-1.1581%2C36.9240,directions,,,172,,,
1112,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-1.3112%2C36.9276%3B-1.1527%2C36.9200,directions,,,173,,,
1144,https://www.openstreetmap.org/way/270988983,way,270988983,,174,,,
1156,https://www.openstreetmap.org/way/200519316,way,200519316,,175,,,
1206,https://www.openstreetmap.org/way/171530446,way,171530446,,176,,,
1221,https://www.openstreetmap.org/node/1425359830,node,1425359830,,177,,,
1222,https://www.openstreetmap.org/way/60657904,way,60657904,,178,,,
1230,https://www.openstreetmap.org/way/81244185,way,81244185,,179,,,
1235,https://www.openstreetmap.org/way/709911463,way,709911463,,180,,,
1240,https://www.openstreetmap.org/way/728795430,way,728795430,,181,,,
1255,https://www.openstreetmap.org/way/87668568,way,87668568,,182,,,
1265,https://www.openstreetmap.org/way/326495545,way,326495545,,183,,,
1267,https://www.openstreetmap.org/way/164582610,way,164582610,,184,,,
1277,https://www.openstreetmap.org/way/216716397,way,216716397,,185,,,
1278,https://www.openstreetmap.org/way/238681984,way,238681984,,186,,,
1290,https://www.openstreetmap.org/way/515200237,way,515200237,,187,,,
1336,https://www.openstreetmap.org/way/88306848,way,88306848,,188,,,
1346,https://www.openstreetmap.org/way/58252870,way,58252870,,189,,,
1347,https://www.openstreetmap.org/way/193352480,way,193352480,,190,,,
1364,https://www.openstreetmap.org/way/78162566,way,78162566,,191,,,
1364,https://www.openstreetmap.org/way/78162619,way,78162619,,192,,,
1364,https://www.openstreetmap.org/way/252188510,way,252188510,,193,,,
1364,https://www.openstreetmap.org/way/252188507,way,252188507,,194,,,
1364,https://www.openstreetmap.org/way/252192528,way,252192528,,195,,,
1364,https://www.openstreetmap.org/way/78162558,way,78162558,,196,,,
1364,https://www.openstreetmap.org/way/240020055,way,240020055,,197,,,
1364,https://www.openstreetmap.org/way/252192523,way,252192523,,198,,,
1364,https://www.openstreetmap.org/way/78162585,way,78162585,,199,,,
1364,https://www.openstreetmap.org/way/78162578,way,78162578,,200,,,
1364,https://www.openstreetmap.org/way/214799852,way,214799852,,201,,,
1364,https://www.openstreetmap.org/way/252198063,way,252198063,,202,,,
1364,https://www.openstreetmap.org/way/252198065,way,252198065,,203,,,
1364,https://www.openstreetmap.org/way/78162610,way,78162610,,204,,,
1364,https://www.openstreetmap.org/way/809458384,way,809458384,,205,,,
1364,https://www.openstreetmap.org/way/78162597,way,78162597,,206,,,
1364,https://www.openstreetmap.org/way/240020440,way,240020440,,207,,,
1364,https://www.openstreetmap.org/way/78162573,way,78162573,,208,,,
1364,https://www.openstreetmap.org/way/252200021,way,252200021,,209,,,
1364,https://www.openstreetmap.org/way/78157223,way,78157223,,210,,,
1364,https://www.openstreetmap.org/way/78157261,way,78157261,,211,,,
1364,https://www.openstreetmap.org/way/78157229,way,78157229,,212,,,
1364,https://www.openstreetmap.org/way/78157211,way,78157211,,213,,,
1364,https://www.openstreetmap.org/way/78157249,way,78157249,,214,,,
1364,https://www.openstreetmap.org/way/78157288,way,78157288,,215,,,
1364,https://www.openstreetmap.org/way/78157218,way,78157218,,216,,,
1364,https://www.openstreetmap.org/way/78157241,way,78157241,,217,,,
1364,https://www.openstreetmap.org/way/240122689,way,240122689,,218,,,
1364,https://www.openstreetmap.org/way/497859854,way,497859854,,219,,,
1364,https://www.openstreetmap.org/way/78157276,way,78157276,,220,,,
1364,https://www.openstreetmap.org/way/78150617,way,78150617,,221,,,
1364,https://www.openstreetmap.org/way/78150658,way,78150658,,222,,,
1364,https://www.openstreetmap.org/way/378266929,way,378266929,,223,,,
1364,https://www.openstreetmap.org/way/78150646,way,78150646,,224,,,
1364,https://www.openstreetmap.org/way/78150680,way,78150680,,225,,,
1364,https://www.openstreetmap.org/way/269057161,way,269057161,,226,,,
1364,https://www.openstreetmap.org/way/269057165,way,269057165,,227,,,
1364,https://www.openstreetmap.org/way/78150666,way,78150666,,228,,,
1364,https://www.openstreetmap.org/way/78150636,way,78150636,,229,,,
1364,https://www.openstreetmap.org/way/410890905,way,410890905,,230,,,
1364,https://www.openstreetmap.org/way/78149425,way,78149425,,231,,,
1364,https://www.openstreetmap.org/way/300043546,way,300043546,,232,,,
1364,https://www.openstreetmap.org/way/78149427,way,78149427,,233,,,
1364,https://www.openstreetmap.org/way/273032207,way,273032207,,234,,,
1364,https://www.openstreetmap.org/way/246155447,way,246155447,,235,,,
1364,https://www.openstreetmap.org/way/246155444,way,246155444,,236,,,
1364,https://www.openstreetmap.org/way/246155442,way,246155442,,237,,,
1364,https://www.openstreetmap.org/way/273032391,way,273032391,,238,,,
1364,https://www.openstreetmap.org/way/449687175,way,449687175,,239,,,
1364,https://www.openstreetmap.org/way/367626768,way,367626768,,240,,,
1364,https://www.openstreetmap.org/way/273246194,way,273246194,,241,,,
1364,https://www.openstreetmap.org/way/447163500,way,447163500,,242,,,
1364,https://www.openstreetmap.org/way/267874025,way,267874025,,243,,,
1364,https://www.openstreetmap.org/way/267874018,way,267874018,,244,,,
1364,https://www.openstreetmap.org/way/213216407,way,213216407,,245,,,
1364,https://www.openstreetmap.org/way/200454397,way,200454397,,246,,,
1364,https://www.openstreetmap.org/way/246153714,way,246153714,,247,,,
1364,https://www.openstreetmap.org/way/200454398,way,200454398,,248,,,
1364,https://www.openstreetmap.org/way/170171503,way,170171503,,249,,,
1364,https://www.openstreetmap.org/way/24206615,way,24206615,,250,,,
1364,https://www.openstreetmap.org/way/24206606,way,24206606,,251,,,
1364,https://www.openstreetmap.org/way/200462747,way,200462747,,252,,,
1364,https://www.openstreetmap.org/way/200462752,way,200462752,,253,,,
1364,https://www.openstreetmap.org/way/200462748,way,200462748,,254,,,
1364,https://www.openstreetmap.org/way/371482087,way,371482087,,255,,,
1364,https://www.openstreetmap.org/way/591226491,way,591226491,,256,,,
1364,https://www.openstreetmap.org/way/212751894,way,212751894,,257,,,
1364,https://www.openstreetmap.org/way/213216420,way,213216420,,258,,,
1364,https://www.openstreetmap.org/way/170171504,way,170171504,,259,,,
1364,https://www.openstreetmap.org/way/200452530,way,200452530,,260,,,
1364,https://www.openstreetmap.org/way/200452526,way,200452526,,261,,,
1364,https://www.openstreetmap.org/way/78174791,way,78174791,,262,,,
1364,https://www.openstreetmap.org/way/180800583,way,180800583,,263,,,
1364,https://www.openstreetmap.org/way/213216327,way,213216327,,264,,,
1364,https://www.openstreetmap.org/way/180798077,way,180798077,,265,,,
1364,https://www.openstreetmap.org/way/600266773,way,600266773,,266,,,
1364,https://www.openstreetmap.org/way/180792281,way,180792281,,267,,,
1364,https://www.openstreetmap.org/way/180794056,way,180794056,,268,,,
1364,https://www.openstreetmap.org/way/600264000,way,600264000,,269,,,
1364,https://www.openstreetmap.org/way/213216405,way,213216405,,270,,,
1364,https://www.openstreetmap.org/way/213216317,way,213216317,,271,,,
1364,https://www.openstreetmap.org/way/205990784,way,205990784,,272,,,
1364,https://www.openstreetmap.org/way/213216396,way,213216396,,273,,,
1364,https://www.openstreetmap.org/way/213216397,way,213216397,,274,,,
1364,https://www.openstreetmap.org/way/205990785,way,205990785,,275,,,
1364,https://www.openstreetmap.org/way/213216323,way,213216323,,276,,,
1364,https://www.openstreetmap.org/way/658518596,way,658518596,,277,,,
1364,https://www.openstreetmap.org/way/658513006,way,658513006,,278,,,
1364,https://www.openstreetmap.org/way/658513008,way,658513008,,279,,,
1364,https://www.openstreetmap.org/way/200450858,way,200450858,,280,,,
1364,https://www.openstreetmap.org/way/200450857,way,200450857,,281,,,
1364,https://www.openstreetmap.org/way/78237683,way,78237683,,282,,,
1364,https://www.openstreetmap.org/way/213216416,way,213216416,,283,,,
1364,https://www.openstreetmap.org/way/213216418,way,213216418,,284,,,
1364,https://www.openstreetmap.org/way/213216400,way,213216400,,285,,,
1364,https://www.openstreetmap.org/way/658512999,way,658512999,,286,,,
1364,https://www.openstreetmap.org/way/213216414,way,213216414,,287,,,
1364,https://www.openstreetmap.org/way/78237592,way,78237592,,288,,,
1364,https://www.openstreetmap.org/way/206002669,way,206002669,,289,,,
1364,https://www.openstreetmap.org/way/200453465,way,200453465,,290,,,
1364,https://www.openstreetmap.org/way/200453468,way,200453468,,291,,,
1364,https://www.openstreetmap.org/way/216697068,way,216697068,,292,,,
1364,https://www.openstreetmap.org/way/213216394,way,213216394,,293,,,
1364,https://www.openstreetmap.org/way/213216422,way,213216422,,294,,,
1364,https://www.openstreetmap.org/way/213216395,way,213216395,,295,,,
1364,https://www.openstreetmap.org/way/213216308,way,213216308,,296,,,
1364,https://www.openstreetmap.org/way/213216417,way,213216417,,297,,,
1364,https://www.openstreetmap.org/way/78237617,way,78237617,,298,,,
1364,https://www.openstreetmap.org/way/658505006,way,658505006,,299,,,
1364,https://www.openstreetmap.org/way/658505004,way,658505004,,300,,,
1364,https://www.openstreetmap.org/way/78237649,way,78237649,,301,,,
1364,https://www.openstreetmap.org/way/658505008,way,658505008,,302,,,
1364,https://www.openstreetmap.org/way/78237657,way,78237657,,303,,,
1364,https://www.openstreetmap.org/way/78237575,way,78237575,,304,,,
1364,https://www.openstreetmap.org/way/658505009,way,658505009,,305,,,
1364,https://www.openstreetmap.org/way/78237550,way,78237550,,306,,,
1364,https://www.openstreetmap.org/way/658505053,way,658505053,,307,,,
1364,https://www.openstreetmap.org/way/284953473,way,284953473,,308,,,
1364,https://www.openstreetmap.org/way/658505060,way,658505060,,309,,,
1364,https://www.openstreetmap.org/way/251764671,way,251764671,,310,,,
1364,https://www.openstreetmap.org/way/779382256,way,779382256,,311,,,
1364,https://www.openstreetmap.org/way/78237639,way,78237639,,312,,,
1364,https://www.openstreetmap.org/way/266132875,way,266132875,,313,,,
1364,https://www.openstreetmap.org/way/251763069,way,251763069,,314,,,
1364,https://www.openstreetmap.org/way/658505066,way,658505066,,315,,,
1364,https://www.openstreetmap.org/way/251763050,way,251763050,,316,,,
1364,https://www.openstreetmap.org/way/251763125,way,251763125,,317,,,
1364,https://www.openstreetmap.org/way/251763044,way,251763044,,318,,,
1364,https://www.openstreetmap.org/way/251763123,way,251763123,,319,,,
1364,https://www.openstreetmap.org/way/251763115,way,251763115,,320,,,
1364,https://www.openstreetmap.org/way/251763053,way,251763053,,321,,,
1364,https://www.openstreetmap.org/way/658504997,way,658504997,,322,,,
1364,https://www.openstreetmap.org/way/251763057,way,251763057,,323,,,
1364,https://www.openstreetmap.org/way/251763040,way,251763040,,324,,,
1364,https://www.openstreetmap.org/way/251763093,way,251763093,,325,,,
1364,https://www.openstreetmap.org/way/251763127,way,251763127,,326,,,
1364,https://www.openstreetmap.org/way/251763065,way,251763065,,327,,,
1364,https://www.openstreetmap.org/way/251763109,way,251763109,,328,,,
1364,https://www.openstreetmap.org/way/251763013,way,251763013,,329,,,
1364,https://www.openstreetmap.org/way/251763048,way,251763048,,330,,,
1364,https://www.openstreetmap.org/way/251763066,way,251763066,,331,,,
1364,https://www.openstreetmap.org/way/251763027,way,251763027,,332,,,
1364,https://www.openstreetmap.org/way/251763035,way,251763035,,333,,,
1364,https://www.openstreetmap.org/way/410897442,way,410897442,,334,,,
1364,https://www.openstreetmap.org/way/410897443,way,410897443,,335,,,
1364,https://www.openstreetmap.org/way/410897436,way,410897436,,336,,,
1364,https://www.openstreetmap.org/way/410897445,way,410897445,,337,,,
1364,https://www.openstreetmap.org/way/658505120,way,658505120,,338,,,
1364,https://www.openstreetmap.org/way/658505121,way,658505121,,339,,,
1364,https://www.openstreetmap.org/way/658505128,way,658505128,,340,,,
1364,https://www.openstreetmap.org/way/658505127,way,658505127,,341,,,
1364,https://www.openstreetmap.org/way/658505129,way,658505129,,342,,,
1364,https://www.openstreetmap.org/way/658505131,way,658505131,,343,,,
1364,https://www.openstreetmap.org/way/658505130,way,658505130,,344,,,
1364,https://www.openstreetmap.org/way/658505133,way,658505133,,345,,,
1364,https://www.openstreetmap.org/way/658505132,way,658505132,,346,,,
1364,https://www.openstreetmap.org/way/658505135,way,658505135,,347,,,
1364,https://www.openstreetmap.org/way/658505093,way,658505093,,348,,,
1364,https://www.openstreetmap.org/way/78237566,way,78237566,,349,,,
1364,https://www.openstreetmap.org/way/658505136,way,658505136,,350,,,
1364,https://www.openstreetmap.org/way/658505108,way,658505108,,351,,,
1364,https://www.openstreetmap.org/way/78237553,way,78237553,,352,,,
1364,https://www.openstreetmap.org/way/658505106,way,658505106,,353,,,
1364,https://www.openstreetmap.org/way/658505012,way,658505012,,354,,,
1364,https://www.openstreetmap.org/way/658505101,way,658505101,,355,,,
1364,https://www.openstreetmap.org/way/410897444,way,410897444,,356,,,
1364,https://www.openstreetmap.org/way/658504995,way,658504995,,357,,,
1364,https://www.openstreetmap.org/way/78229198,way,78229198,,358,,,
1364,https://www.openstreetmap.org/way/410897435,way,410897435,,359,,,
1364,https://www.openstreetmap.org/way/658504993,way,658504993,,360,,,
1364,https://www.openstreetmap.org/way/273588031,way,273588031,,361,,,
1364,https://www.openstreetmap.org/way/658504992,way,658504992,,362,,,
1364,https://www.openstreetmap.org/way/78229113,way,78229113,,363,,,
1364,https://www.openstreetmap.org/way/216696853,way,216696853,,364,,,
1364,https://www.openstreetmap.org/way/658513045,way,658513045,,365,,,
1364,https://www.openstreetmap.org/way/658513043,way,658513043,,366,,,
1364,https://www.openstreetmap.org/way/78229094,way,78229094,,367,,,
1364,https://www.openstreetmap.org/way/658513040,way,658513040,,368,,,
1364,https://www.openstreetmap.org/way/273573162,way,273573162,,369,,,
1364,https://www.openstreetmap.org/way/78229179,way,78229179,,370,,,
1364,https://www.openstreetmap.org/way/216696860,way,216696860,,371,,,
1364,https://www.openstreetmap.org/way/78229146,way,78229146,,372,,,
1364,https://www.openstreetmap.org/way/343895294,way,343895294,,373,,,
1364,https://www.openstreetmap.org/way/658513039,way,658513039,,374,,,
1364,https://www.openstreetmap.org/way/162702297,way,162702297,,375,,,
1364,https://www.openstreetmap.org/way/415067026,way,415067026,,376,,,
1364,https://www.openstreetmap.org/way/410915460,way,410915460,,377,,,
1364,https://www.openstreetmap.org/way/658513035,way,658513035,,378,,,
1364,https://www.openstreetmap.org/way/658513033,way,658513033,,379,,,
1364,https://www.openstreetmap.org/way/658513031,way,658513031,,380,,,
1364,https://www.openstreetmap.org/way/658513028,way,658513028,,381,,,
1364,https://www.openstreetmap.org/way/658513026,way,658513026,,382,,,
1364,https://www.openstreetmap.org/way/23818705,way,23818705,,383,,,
1364,https://www.openstreetmap.org/way/658513023,way,658513023,,384,,,
1364,https://www.openstreetmap.org/way/162702076,way,162702076,,385,,,
1364,https://www.openstreetmap.org/way/162702076,way,162702076,,386,,,
1364,https://www.openstreetmap.org/way/209666552,way,209666552,,387,,,
1364,https://www.openstreetmap.org/way/658504987,way,658504987,,388,,,
1364,https://www.openstreetmap.org/way/216696858,way,216696858,,389,,,
1364,https://www.openstreetmap.org/way/216696859,way,216696859,,390,,,
1364,https://www.openstreetmap.org/way/209666553,way,209666553,,391,,,
